Segment_ID,component_1,component_2,component_3
AA_11.0_27-Feb-1993_05:56,0.0,0.0,0.0
AA_11.0_27-Feb-1993_06:20,0.0,0.0,0.0
AA_11.0_27-Feb-1993_06:45,0.0,0.0,0.0
AA_11.0_27-Feb-1993_07:10,0.0,0.0,0.0
AA_11.0_27-Feb-1993_07:35,0.0,1.0,0.0
AA_11.0_27-Feb-1993_07:59,0.0,0.0,0.0
AA_11.0_27-Feb-1993_08:24,1.0,0.0,0.0
AA_11.0_27-Feb-1993_08:49,0.0,0.0,0.0
AA_11.0_27-Feb-1993_09:14,0.0,0.0,0.0
AA_11.0_27-Feb-1993_09:38,0.0,0.0,0.0
AA_11.0_27-Feb-1993_10:03,0.0,0.0,0.0
AA_11.0_27-Feb-1993_10:28,0.0,0.0,1.0
AA_11.0_27-Feb-1993_10:52,0.0,0.0,0.0
AA_11.0_27-Feb-1993_11:16,1.0,0.0,0.0
AA_11.0_27-Feb-1993_11:41,0.004174672176154283,0.9958253278238457,0.0
AA_11.0_27-Feb-1993_12:05,1.0,0.0,0.0
AA_11.0_27-Feb-1993_12:31,0.5984089517724448,0.40159104822755526,0.0
