component,Acartia (Odontacartia) pacifica,Calanoida indet (small),Calanoides acutus,Calanoides sp.,Calanus australis,Calanus propinquus,Calanus simillimus,Calocalanus plumulosus,Calocalanus sp.,Candacia sp.,Centropages bradyi,Centropages sp.,Chaetognatha indet,Cirripedia cyprid,Cirripedia nauplius,Clausocalanus arcuicornis,Clausocalanus brevipes,Clausocalanus ingens,Clausocalanus laticeps,Clausocalanus pergens,Clausocalanus sp.,Clio sp.,Clione sp.,Clytemnestra scutellata,Cnidaria indet,Copepoda indet,Copepoda nauplius indet,Ctenocalanus sp.,Cyclopoida nauplius indet,Cyllopus lucasii,Decapoda (natant) indet juv,Decapoda phyllosoma indet,Decapoda zoea indet,Egg indet,Eucalanus sp.,Euchirella rostromagna,Eukrohnia hamata,Euphausia frigida,Euphausia frigida calyptopis,Euphausia longirostris,Euphausia longirostris furcilia,Euphausia lucens,Euphausia spinifera calyptopis,Euphausia triacantha,Euphausia vallentini,Euphausia vallentini calyptopis,Euphausia vallentini furcilia,Euphausiidae calyptopis indet,Euphausiidae furcilia indet,Euphausiidae indet,Euphausiidae nauplius indet,Farranula sp.,Foraminifera indet,Fritillaria sp.,Gastropoda indet,Globigerina bulloides,Globigerinita uvula,Globorotalia sp.,Haloptilus oxycephalus,Harpacticoida indet,Hemityphis sp.,Heterorhabdus austrinus,Heterorhabdus lobatus,Heterorhabdus sp.,Hyperia spinigera,Hyperiella sp.,Hyperiidea indet,Isopoda indet,Limacina sp.,Lucicutia flavicornis,Lucicutia sp.,Mecynocera clausi,Mecynocera sp.,Metridia lucens,Metridia sp.,Microsetella norvegica,Microsetella rosea,Microsetella sp.,Neocalanus tonsus,Neogloboquadrina incompta,Neogloboquadrina pachyderma,Oikopleura sp.,Oithona atlantica,Oithona longispina,Oithona similis,Oithona sp.,Oncaea mediterranea,Oncaea sp.,Ostracoda indet,Paracalanus aculeatus,Paracalanus indicus,Paraeuchaeta biloba,Paraeuchaeta exigua,Paraeuchaeta sp.,Pelagobia longicirrata,Phronima sp.,Pisces larvae,Pleuromamma borealis,Pleuromamma gracilis,Pleuromamma piseki,Pleuromamma robusta,Pleuromamma sp.,Polychaeta indet,Primno macropa,Pseudosagitta gazellae,Pseudosagitta sp.,Pyrosomatidae indet,Radiozoa indet,Rhincalanus gigas,Rhincalanus gigas nauplius,Salpa thompsoni,Salpidae indet,Sapphirina nigromaculata,Sapphirina sp.,Sergestidae indet,Siphonophorae nectophore,Solmundella bitentaculata,Subeucalanus longiceps,Teuthida indet,Thalia sp.,Themisto gaudichaudii,Thysanoessa gregaria,Thysanoessa gregaria furcilia,Thysanoessa macrura,Thysanoessa macrura C2,Thysanoessa macrura C3,Thysanoessa macrura F1,Thysanoessa macrura F3,Thysanoessa macrura F4,Thysanoessa macrura F5,Thysanoessa macrura F6,Tomopteris carpenteri,Tomopteris sp.,Turborotalita quinqueloba,Vibilia sp.
component_1,0.0,17.43542564378914,3.462254774974679,0.0,0.0,0.07241782910093245,9.893859447322663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2825373886683598,0.0,0.5572733865352282,0.0,0.0,0.0004948868187845271,0.0012174813545725797,0.0,0.0,0.0,0.9164653823182211,0.04146430160577782,0.0,0.0,0.0,0.0,0.0019855592220860466,0.20794664660310067,0.0,0.0,0.0012790377472953862,0.0,0.0,0.0,0.0015827893510123358,0.0,0.0,0.0,0.026398956050461775,0.0016193398981829085,0.0,0.0,0.0,0.0010868774216705268,0.0,0.0,0.25889123651675944,1.124170519809125,0.0,0.10209548355354492,0.0034017241663948515,0.0,0.0018112640217341548,0.002969411804265043,0.0,0.0019307821289961458,0.0,0.006661308421626677,0.0,0.0,0.0,0.0,0.5094427371302075,0.0,0.0,0.0,0.0,0.394778300471086,0.0,0.0,0.0,0.0,0.0,0.016261292524946482,0.008996586328388019,0.24624444657949884,0.0,0.0,30.748408674245123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008470929592884747,0.0,0.000510049152210474,0.0003379746622289557,0.0042562177637210106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003758193118224176,0.0025160958806844298,0.0,0.4339013136590887,0.07460062445926398,0.8701605292553847,0.006249603095078921,0.0,0.0,0.0,0.0,0.0027382751911042853,0.00032259125919579753,0.0,0.0011865844069346935,0.0,0.05853948354920316,0.0,0.0,0.06477418831569753,0.0003544495859066396,0.0012622849063056107,0.005321990643172673,0.006259345905249474,0.0033246659268552172,0.0,0.4406241116500665,0.001842622406520315,0.00978125163587119,0.007720586290052072,0.0
component_2,0.00150919517816292,26.869906432385747,1.115238333436455,6.8625432911954e-05,0.01454232979370732,0.006754918845773032,0.8087709256462414,0.009187096200093454,0.18047174657497012,0.010861865986712366,0.009030122192685269,0.004745460421115395,0.20155475700270623,0.0009875677809496398,0.007127793266394354,0.0011786051250030215,1.9759883184008056,0.0022120135354290835,0.46243603054198124,1.2617339688478655,0.011763216142368879,0.0,0.0003279351586300625,0.0009424939750012917,0.0028727121788438502,0.010427660103247326,0.21664788546926605,0.10795723293255799,0.16843050606843696,0.0030688565210474084,0.0018695240935316145,0.0021831688088726747,0.0,0.0,0.003762394090564946,0.0005339289557938748,0.005770306368233003,0.0013649392293478676,0.00395977606297029,0.020768806883599167,0.0012085127837901998,0.011130456034290512,0.0019793427182470415,0.0013649392293478676,0.0039375907338207025,0.003434519251371174,0.03658521078246622,0.3197422004756567,0.3591135158688026,0.02668721795516783,0.0008056675142526159,0.00032933211813625555,0.0,0.29689796501184335,0.05056643630532533,0.25177006038302,0.0,0.008075310251048875,0.0,0.018468604384819988,0.00304272638241499,0.00724225409309883,0.0022120135354290835,0.009007050143962895,0.03197238556650705,0.02150895111853235,0.16718834023233325,0.003392858660496628,3.2391007370341285,0.023468410730293224,0.03224513758051678,0.027123421498168723,0.014456716114138053,0.8913971194636788,0.14807372065814411,0.004268371677217844,0.004010290489782861,0.054032550850880635,0.668853592012938,0.019412112003898037,0.13300331951130973,0.3410844327951621,0.011548786450228542,0.00304272638241499,0.0,2.180363800374534,0.10363520286011146,0.18687796539978987,0.4163820732187634,0.00022233501906941563,0.19821849589584434,0.0064387533280397,0.04446989836422957,0.12450213155729352,0.005468010530054102,0.0011034928923369849,0.0,0.033702724461907134,0.06065583828075169,0.02545932589980684,0.022460890195173434,0.06327244412836153,0.0008913153623180744,0.03689845309965914,0.003222298284228921,0.006693252280253003,0.013886194450376097,0.30323369838541336,0.001803910664917669,0.0,0.0053042110129663846,0.3072523811899933,0.0017285121496758626,0.000696996396274333,0.0031489650580228496,0.0,0.0,0.007527480058647746,0.0,0.008732675235490699,0.15285716711447025,0.4818100931155977,0.6250745817916774,0.04986922411210062,0.0021621790360141922,0.0034623236105093074,0.0,0.0,0.0010788005479505486,0.001362986724474608,0.0144738937107619,0.000553194685485198,0.0,0.006917262529450498,0.004308098523983489
