component,Calanoida indet (small),Calanoides acutus,Calanus propinquus,Calanus simillimus,Candacia maxima,Egg mass,Euaugaptilus sp.,Eukrohnia hamata,Euphausia crystallorophias furcilia,Euphausia frigida,Euphausia frigida calyptopis,Euphausia frigida furcilia,Euphausia triacantha calyptopis,Euphausia triacantha furcilia,Euphausiidae indet,Foraminifera indet,Fritillaria sp.,Haloptilus oxycephalus,Harpacticoida indet,Heterorhabdus austrinus,Hyperiella dilatata,Hyperiella sp.,Limacina sp.,Metridia lucens,Nauplius indet,Oikopleura sp.,Oithona similis,Ostracoda indet,Paraeuchaeta antarctica,Pelagobia longicirrata,Pisces larvae,Pleuromamma robusta,Primno macropa,Pseudosagitta gazellae,Rhincalanus gigas,Rhincalanus gigas nauplius,Spongiobranchaea australis,Themisto gaudichaudii,Thysanoessa macrura,Thysanoessa macrura calyptopis,Thysanoessa macrura furcilia,Tomopteris sp.
component_1,7.9089261565707885,0.9341931076183048,0.09677239708682572,0.16856132236259297,0.0,0.005433584608243865,0.0,0.06351402005506009,0.0003733342794600232,0.0,0.38710242426009006,0.06797312759279912,0.007672850516035685,0.0,0.003830703691235378,0.9756703217808205,2.760577968261857,0.02196375217333973,0.0036199382629600063,0.018434352754083477,0.0859651712191412,0.07695263431869898,0.0,0.0032640400275815375,0.9004918885933675,0.0,28.139095490940484,0.0,0.0034836211171188113,0.0,0.0,0.006527221723372508,0.003118175380852892,0.014724293397400365,0.23052933027750205,1.4180368350462953,0.002293031898385301,0.0,0.00371372676709462,0.1127707214384867,0.0,0.0
component_2,21.763945378358233,0.1151120036592858,0.0026421696221878674,0.5773210571329708,0.002527822573064214,0.007940791288779071,0.004464483999469901,0.23395854986757705,0.004462983186403282,0.015982855246186062,0.3190870318476087,0.0007643702781640793,0.02926453944745336,0.018858242429831074,0.00983463965755312,3.336437529699747,0.0,0.05402628526830229,0.025833761593038133,0.004282660739949176,0.0,0.006948599256069378,0.16077253678186254,0.0004114738790393471,3.0024710480812447,0.5772905198916536,7.902879987641326,0.15924241142846465,0.009534475996433017,0.011830774746136195,0.002712335863684518,0.0,0.0,0.0,0.09518919521530063,1.911878513906326,0.004429012270173348,0.02685113312853983,0.3435101485034836,0.18899085070843397,0.30689756245026323,0.04964543020081637
