Segment_ID,component_1,component_2
UM_973.0_22-Jan-2017_01:05,1.0313684660400662,0.0
UM_973.0_22-Jan-2017_01:26,2.7465289292828654,0.0
UM_973.0_22-Jan-2017_01:48,0.79673154697419,0.0
UM_973.0_22-Jan-2017_02:09,1.7323844663707344,0.0
UM_973.0_22-Jan-2017_02:30,0.48818172010689825,0.0
UM_973.0_22-Jan-2017_02:51,0.5432408187052665,0.0
UM_973.0_22-Jan-2017_03:12,0.5702472872264245,0.0
UM_973.0_22-Jan-2017_03:33,0.3275977952287722,0.0
UM_973.0_22-Jan-2017_03:54,0.6761808381989514,0.0
UM_973.0_22-Jan-2017_04:15,0.6415793709849966,0.0
UM_973.0_22-Jan-2017_04:37,2.0508193133490633,0.0
UM_973.0_22-Jan-2017_04:58,0.5463252306013249,0.0
UM_973.0_22-Jan-2017_05:19,0.8582400904349571,0.0
UM_973.0_22-Jan-2017_05:40,2.004795001093812,0.0
UM_973.0_22-Jan-2017_06:01,0.48716259493689523,0.0
UM_973.0_22-Jan-2017_06:23,0.7863260717817373,0.0
UM_973.0_22-Jan-2017_06:44,2.108067918485252,0.0
UM_973.0_22-Jan-2017_07:05,3.2481190852782134,0.0
UM_973.0_22-Jan-2017_07:27,4.562612932402912,0.0
UM_973.0_22-Jan-2017_07:49,4.271300106531072,0.0
UM_973.0_22-Jan-2017_08:10,3.167936854721552,0.0
UM_973.0_22-Jan-2017_08:32,3.209647934994651,0.0
UM_973.0_22-Jan-2017_08:54,7.309726402173634,0.0
UM_973.0_22-Jan-2017_09:15,2.637181879558502,0.1766995100353287
UM_973.0_22-Jan-2017_09:36,3.871095113391366,1.9625374782754668
UM_973.0_22-Jan-2017_09:57,2.599330571841647,1.7561734752139295
UM_973.0_22-Jan-2017_10:18,5.143801477500879,2.410742595054662
UM_973.0_22-Jan-2017_10:39,3.8178226370737955,1.8623664572668783
UM_973.0_22-Jan-2017_11:00,6.028140255131203,0.7859591785503187
UM_973.0_22-Jan-2017_11:21,5.275135430586236,1.4233442505981253
UM_973.0_22-Jan-2017_11:42,5.6336806841434734,1.2460073997494265
UM_973.0_22-Jan-2017_12:03,7.325506833229684,1.009566808056643
UM_973.0_22-Jan-2017_12:23,5.345690034662799,0.8614697522211819
UM_973.0_22-Jan-2017_12:44,7.537578584293193,1.7314766384045794
UM_973.0_22-Jan-2017_13:05,8.877621148337525,3.132647836433319
UM_973.0_22-Jan-2017_13:26,5.700638367979763,2.8590577008046973
UM_973.0_22-Jan-2017_13:48,4.069929418729331,2.7145303682841386
UM_973.0_22-Jan-2017_14:09,3.3686002171734897,2.401820457939466
UM_973.0_22-Jan-2017_14:30,3.8548031698311145,2.096967821370793
UM_973.0_22-Jan-2017_14:52,4.236074949550554,3.41679366014266
UM_973.0_22-Jan-2017_15:13,4.081941190200429,3.1796122738155783
UM_973.0_22-Jan-2017_15:34,3.74118413350824,3.4635790965353475
UM_973.0_22-Jan-2017_15:55,4.085651693380629,3.658235310378353
UM_973.0_22-Jan-2017_16:17,4.116415980622035,2.5789800690573355
UM_973.0_22-Jan-2017_16:38,2.5158268080431374,2.932535263863973
UM_973.0_22-Jan-2017_17:00,1.9077216795255472,2.0318701277444746
UM_973.0_22-Jan-2017_17:21,2.9398036265207876,2.8178405738719006
UM_973.0_22-Jan-2017_17:42,3.1719849315186894,2.757141572916351
UM_973.0_22-Jan-2017_18:04,1.520643000952625,0.9634285151153943
UM_973.0_22-Jan-2017_18:26,1.2430269983565394,0.5345252605670352
UM_973.0_22-Jan-2017_18:48,1.1915648437161985,0.12003789571085428
UM_973.0_22-Jan-2017_19:10,0.9325092001973831,0.5177083172511986
UM_973.0_22-Jan-2017_19:32,2.7199843325663204,0.9345826339094042
UM_973.0_22-Jan-2017_19:53,2.5580745552101627,0.479800080518561
UM_973.0_22-Jan-2017_20:14,0.8871750809232974,0.24019884424548363
UM_973.0_22-Jan-2017_20:35,0.7029464723531561,0.13798400464552887
UM_973.0_22-Jan-2017_20:56,0.25575320959562653,1.1748355851907055
UM_973.0_22-Jan-2017_21:18,1.0509408144451233,0.8690017277415014
UM_973.0_22-Jan-2017_21:40,0.7624665107401225,0.36455571158796535
UM_973.0_22-Jan-2017_22:01,0.7209325911611353,0.9039788278322274
UM_973.0_22-Jan-2017_22:23,0.5613258376007886,0.5475522956762261
UM_973.0_22-Jan-2017_22:45,0.3520351940410936,0.45625289945211217
UM_973.0_22-Jan-2017_23:07,0.28642573461965737,0.15000829122308024
UM_973.0_22-Jan-2017_23:29,0.22412006883523056,0.0
UM_973.0_22-Jan-2017_23:59,0.3849282958962812,0.17828702550603576
UM_974.0_23-Jan-2017_01:18,0.48062881142235314,0.0
UM_974.0_23-Jan-2017_01:39,0.5869395215876998,0.0
UM_974.0_23-Jan-2017_02:01,0.4649654920635891,0.0
UM_974.0_23-Jan-2017_02:22,0.43033698846358487,0.0
UM_974.0_23-Jan-2017_02:42,0.6036384779942138,0.0
UM_974.0_23-Jan-2017_03:02,0.20290000112367565,0.0
UM_974.0_23-Jan-2017_03:22,0.05739236241038929,0.0
UM_974.0_23-Jan-2017_03:43,0.24679421867984294,0.0
UM_974.0_23-Jan-2017_04:03,0.08533444308802902,0.0
UM_974.0_23-Jan-2017_04:24,0.10490881601028662,0.09412894702116655
UM_974.0_23-Jan-2017_04:45,0.11140529945270516,0.0
UM_974.0_23-Jan-2017_05:06,0.03035885750318202,0.0
UM_974.0_23-Jan-2017_05:27,0.09460614995307828,0.0
UM_974.0_23-Jan-2017_05:48,0.16320544303295811,0.0
UM_974.0_23-Jan-2017_06:09,0.059394102222931656,0.03617622270366668
UM_974.0_23-Jan-2017_06:30,0.34111155111315766,0.0
UM_974.0_23-Jan-2017_06:51,0.15790014466073982,0.046350412380663245
UM_974.0_23-Jan-2017_07:12,0.4312621023758067,0.00723352656618358
UM_974.0_23-Jan-2017_07:32,0.4414140638721342,0.03800656008404184
UM_974.0_23-Jan-2017_07:53,0.4874613737880086,0.0
UM_974.0_23-Jan-2017_08:13,0.6702376511898998,0.06290206673339667
UM_974.0_23-Jan-2017_08:34,0.3744016432226405,0.06099405857879267
UM_974.0_23-Jan-2017_08:55,0.2207573176508151,0.027036079021906013
UM_974.0_23-Jan-2017_09:16,0.35312229830612135,0.020632672062001763
UM_974.0_23-Jan-2017_09:37,0.34944870124089705,0.09887506233737689
UM_974.0_23-Jan-2017_09:58,0.4911801954365563,0.0
UM_974.0_23-Jan-2017_10:19,0.44404673756277907,0.014127742995630112
UM_974.0_23-Jan-2017_10:40,0.34099113816137,0.002001144367881746
UM_974.0_23-Jan-2017_11:01,0.1846147948609419,0.43994113840984767
UM_974.0_23-Jan-2017_11:22,0.017621020501967174,1.3397930646585146
UM_974.0_23-Jan-2017_11:43,0.29726847228118114,1.5196088519223805
UM_974.0_23-Jan-2017_12:03,0.0,4.90940344613575
UM_974.0_23-Jan-2017_12:24,0.17785163647198446,3.46176535695447
UM_974.0_23-Jan-2017_12:45,0.0,5.840452885694351
UM_974.0_23-Jan-2017_13:06,0.34917987958503693,4.294485189334394
UM_974.0_23-Jan-2017_13:27,0.7821429476694806,5.186771292662999
UM_974.0_23-Jan-2017_13:48,0.594592975504471,4.030355403166055
UM_974.0_23-Jan-2017_14:09,0.28296626185972357,4.502559446651254
UM_974.0_23-Jan-2017_14:30,0.0,5.50161176108374
UM_974.0_23-Jan-2017_14:50,0.0,8.543783872992783
UM_974.0_23-Jan-2017_15:10,0.032585777081491796,4.943807268855437
UM_974.0_23-Jan-2017_15:31,0.26752548708149626,3.7507125565290345
UM_974.0_23-Jan-2017_15:51,0.0,3.05668977707368
UM_974.0_23-Jan-2017_16:10,0.08939010521799523,2.3346022460436138
UM_974.0_23-Jan-2017_16:30,0.0,4.270538509783584
UM_974.0_23-Jan-2017_16:49,0.0,4.220184495087448
UM_974.0_23-Jan-2017_17:09,0.0,4.528070575157888
UM_974.0_23-Jan-2017_17:28,0.0,2.4835414205064423
UM_974.0_23-Jan-2017_17:47,0.0,3.137412040107447
UM_974.0_23-Jan-2017_18:07,0.20318056721087058,0.5826604291801815
UM_974.0_23-Jan-2017_18:26,0.22323733096553774,0.49631313441541247
UM_974.0_23-Jan-2017_18:45,0.14220520415639337,0.036634904846528975
UM_974.0_23-Jan-2017_19:04,0.10342168411919687,0.009711960959600323
UM_974.0_23-Jan-2017_19:24,0.20430529319635757,0.0
UM_974.0_23-Jan-2017_19:43,0.09417801966834417,0.06453663088873854
UM_974.0_23-Jan-2017_20:02,0.22739019602347937,0.08728731281898838
UM_974.0_23-Jan-2017_20:22,0.16814847777779912,0.07970789477707609
UM_974.0_23-Jan-2017_20:42,0.29476273337542697,0.0
UM_974.0_23-Jan-2017_21:02,0.17510913681424747,0.19387708346545787
UM_974.0_23-Jan-2017_21:23,0.3517681285953027,0.026877775844624033
UM_974.0_23-Jan-2017_21:43,0.2698485879663738,0.0
UM_974.0_23-Jan-2017_22:03,0.2405194826558295,0.0
UM_974.0_23-Jan-2017_22:24,0.38137811481831796,0.043899951428015116
UM_974.0_23-Jan-2017_22:44,1.1004739421740126,0.0
UM_974.0_23-Jan-2017_23:05,0.29728882342570256,0.0
UM_974.0_23-Jan-2017_23:30,0.11382732851643726,0.0
UM_975.0_24-Jan-2017_00:42,0.03967425015470465,0.0
UM_975.0_24-Jan-2017_01:05,0.09459246940610537,0.0
UM_975.0_24-Jan-2017_01:28,0.14298226051777088,0.0
UM_975.0_24-Jan-2017_01:51,0.07443563237539706,0.010601990592541887
UM_975.0_24-Jan-2017_02:13,0.2070104021981234,0.0
UM_975.0_24-Jan-2017_02:34,0.09838477747992641,0.0
UM_975.0_24-Jan-2017_02:56,0.10298879824057372,0.0
UM_975.0_24-Jan-2017_03:18,0.3047221674582389,0.0
UM_975.0_24-Jan-2017_03:40,0.08478467725124551,0.0
UM_975.0_24-Jan-2017_04:01,0.08464949532099882,0.0
UM_975.0_24-Jan-2017_04:24,0.16272680769088732,0.011025805432143513
UM_975.0_24-Jan-2017_04:46,0.06133616528277453,0.0
UM_975.0_24-Jan-2017_05:09,0.06663327329280386,0.0
