component,Calanoida indet (small),Calanoides acutus,Calanus simillimus,Candacia maxima,Chaetognatha indet,Clausocalanus brevipes,Clausocalanus laticeps,Copepoda nauplius indet,Ctenocalanus sp.,Ctenophora indet,Decapoda (natant) indet juv,Decapoda zoea indet,Eukrohnia hamata,Euphausia longirostris,Euphausia triacantha,Euphausia triacantha furcilia,Euphausiidae calyptopis indet,Euphausiidae furcilia indet,Euphausiidae indet,Euphausiidae nauplius indet,Foraminifera indet,Fritillaria sp.,Harpacticoida indet,Hyperiidea indet,Limacina sp.,Metridia lucens,Metridia sp.,Neocalanus tonsus,Oikopleura sp.,Oithona frigida,Oithona similis,Oncaea sp.,Ostracoda indet,Paraeuchaeta sp.,Pisces larvae,Pleuromamma robusta,Pleuromamma sp.,Primno macropa,Rhincalanus gigas,Rhincalanus gigas nauplius,Salpa thompsoni,Spongiobranchaea australis,Subeucalanus longiceps,Themisto gaudichaudii,Thysanoessa macrura,Thysanoessa macrura C3,Thysanoessa macrura F1,Thysanoessa macrura F2,Thysanoessa macrura F3,Thysanoessa macrura F4,Thysanoessa macrura F5,Tomopteris sp.
component_1,24.89601538877695,0.020052050966585636,0.0,0.02018934136702604,0.05750945152564811,0.07245107519268651,0.3284336942986953,1.3567018746444346,11.549488957955871,0.0015458800069722723,7.721031013954386e-05,0.0036108007964087765,0.020879718605092388,0.013246965846581322,0.015085067472469871,0.0015915624515722934,0.019990070966955233,0.1394609420908531,0.0018178208826566122,0.010629781818404366,6.074823732357655,1.4029426322615073,0.004597299936481732,0.032572162990977246,0.300022801132542,0.14409568190050492,0.005790706940604858,0.3566695516655076,0.2999444474812748,0.05038450562308593,20.742113322536284,0.03126964970660118,0.25402416735883326,0.035843534242075065,0.002192476655554788,0.008982451988691957,0.009288665135023442,0.0007971087953222872,0.02643555072878278,0.19300941387775952,0.0037911494382419295,0.0005246438684137222,0.031724690618496684,0.0311646420198036,0.0008257676422232106,0.0,0.06668038294965513,0.03022970956302676,0.10764331644179817,0.007061891567589066,0.03754190040847526,0.031058456247659866
component_2,11.651670545648642,0.0,17.129839421896413,0.011935835762344684,0.0,5.600725353764159,0.0,0.3009119844130378,2.2574479146730075,0.0,0.0,0.0,0.016063528002257032,0.0,0.03154796405031395,0.008278980804996163,0.03195269808480015,0.2923599166491168,0.0,0.24914476229718535,0.0,0.005331949791962322,0.0,0.05077881219440528,0.6142450076400031,0.05334406101695165,0.007328680722639822,0.0,0.10186553416137355,0.00591643299082248,6.188806200247596,0.0,0.17594830449016088,0.20351738109773834,0.0,0.009925349084693657,0.0,0.0,0.0,0.06333372580413058,0.0008338676515348194,0.0,0.0,0.0,0.0,0.011655771335298907,0.13299434936819815,0.00016487814315922276,0.05689299820912899,0.0,0.0,0.0
