component,Amphipoda indet,Calanoida indet (small),Calanoides acutus,Calanus propinquus,Calanus simillimus,Calocalanus sp.,Candacia maxima,Candacia sp.,Chaetognatha indet,Cirripedia cyprid,Cirripedia nauplius,Clausocalanus laticeps,Clausocalanus sp.,Clio pyramidata,Clio sp.,Clione limacina antarctica,Copepoda nauplius indet,Ctenocalanus sp.,Euphausia frigida,Euphausia similis,Euphausia superba,Euphausia vallentini,Euphausiidae calyptopis indet,Euphausiidae furcilia indet,Euphausiidae indet,Foraminifera indet,Fritillaria sp.,Heterorhabdus austrinus,Heterorhabdus sp.,Hyperiidea indet,Iospilidae indet,Limacina sp.,Metridia gerlachei,Metridia lucens,Metridia sp.,Microcalanus pygmaeus,Microsetella sp.,Neocalanus tonsus,Oikopleura sp.,Oithona similis,Oncaea sp.,Ostracoda indet,Paraeuchaeta sp.,Pisces larvae,Pleuromamma gracilis,Pleuromamma robusta,Polychaeta larvae,Primno macropa,Pseudosagitta sp.,Rhincalanus gigas,Rhincalanus gigas nauplius,Salpidae indet,Scolecithricella minor,Siphonophorae sp.,Subeucalanus longiceps,Teuthida indet,Themisto gaudichaudii,Thysanoessa gregaria,Thysanoessa macrura,Thysanoessa macrura furcilia,Thysanoessa sp. furcilia,Tintinnina indet,Tomopteris sp.,Vibilia sp.
component_1,0.0008491304131851024,10.144225668891973,0.0,0.002008637035495985,28.430877709612226,0.0009114245319802566,0.00933017381162905,0.01136708524857682,0.07888103302542337,0.0,0.0,0.09674560771957981,2.255330421018963,0.004493205075578757,0.0,0.0,0.0,16.832901637468805,0.05317326687433434,0.02207739074281266,0.0,0.02774551170644829,0.0,0.750394224334783,0.08582532106254712,15.931848050944593,0.0,0.0021846374003187475,0.0036403959600692735,0.42357705262303696,5.880259230994163e-05,13.746465218730544,0.002324444287779159,0.07608401153609855,0.5543507346737675,0.0,0.0,0.7487929567594959,0.3225182850335773,0.0,0.0,0.41641727956327196,0.010105489082462414,0.01127117980176767,0.0008491304131851024,0.0038824120673046684,0.0,0.005174010922747162,0.0589142110903541,0.23632630823465717,2.113385988498279,0.0005990337687058929,0.0008491304131851024,9.510465782525082e-05,0.008998737672112183,0.0020631055421668743,0.032110593377255234,0.00035197997254792835,0.30376381201958763,0.03100389221964272,0.07826666441351326,0.0,0.0071109970578068825,0.0
component_2,0.0025246270562800576,18.942453002458475,0.09092906080625734,0.004865924866213832,0.0,0.0,0.0,0.0,0.03955628251688566,0.008456876834967332,0.004840714016940093,0.05213611316681436,0.7135159912591422,0.0,0.0067621477410189194,0.00321694162387256,2.050373513257317,2.052034075394847,0.0,0.06564030346328151,0.002384372031592762,0.011852075374725365,0.09694915235274296,0.0,0.11254521339579929,2.3452633812852564,5.492531198522203,0.0,0.0,0.0,0.002732709488326619,0.0,0.0196707453438777,0.0,0.0,0.01148661970303597,0.08407708397702901,0.10097676730981985,0.0,25.271626485754926,0.19061812606605402,0.0,0.0,0.0,0.0025246270562800576,0.0,0.0452643518934405,0.0,0.0,0.1459287293998627,2.588296863975822,0.008033798016213145,0.0025246270562800576,0.0015167425081515575,0.0016621313496769242,0.0,0.0005828340194439149,4.2727089027149144e-05,0.02777308310112743,0.0027760793751518326,0.0029557985630349246,1.3649760935678994,0.0,0.00039935757387843303
