component,Calanoida indet (small),Calanoides acutus,Calanus propinquus,Calanus simillimus,Candacia sp.,Chaetognatha indet,Clausocalanus brevipes,Clausocalanus laticeps,Clio sp.,Cnidaria indet,Copepoda nauplius indet,Ctenocalanus sp.,Egg indet,Egg mass,Eukrohnia hamata,Euphausia superba,Euphausia triacantha furcilia,Euphausia vallentini,Euphausia vallentini calyptopis,Euphausia vallentini furcilia,Euphausiidae calyptopis indet,Euphausiidae furcilia indet,Euphausiidae indet,Euphausiidae nauplius indet,Foraminifera indet,Fritillaria sp.,Globigerina bulloides,Haloptilus oxycephalus,Hyperiidea indet,Limacina sp.,Metridia lucens,Neocalanus tonsus,Neogloboquadrina incompta,Neogloboquadrina pachyderma,Oikopleura sp.,Oithona frigida,Oithona similis,Oncaea sp.,Ostracoda indet,Paraeuchaeta biloba,Paraeuchaeta exigua,Paraeuchaeta sp.,Pelagobia longicirrata,Pisces larvae,Pleuromamma borealis,Pleuromamma robusta,Primno macropa,Pseudosagitta sp.,Radiozoa indet,Rhincalanus gigas,Rhincalanus gigas nauplius,Salpa thompsoni,Siphonophorae nectophore,Subeucalanus sp.,Themisto gaudichaudii,Thysanoessa gregaria,Thysanoessa gregaria calyptopis,Thysanoessa gregaria furcilia,Thysanoessa macrura,Thysanoessa macrura C1,Thysanoessa macrura C2,Thysanoessa macrura C3,Thysanoessa macrura F1,Thysanoessa macrura F3,Thysanoessa macrura F6,Tomopteris carpenteri,Tomopteris sp.,Turborotalita quinqueloba
component_1,29.280621705305368,0.7485747728528492,0.0012857499545884154,1.0954296652283857,0.001110876432538867,0.052684581007356304,1.7235120381653808,0.0,0.0003108231134613881,0.0005470810862706391,1.105436334795373,0.7533345071129277,0.5196388898468236,0.0049965091870236835,0.001868992245777798,0.016365722631714194,0.0023618422637820416,0.011026022614675793,0.00922015207651631,0.0,0.020407112227127745,0.01065616167109524,0.008478117547032543,0.0010006830518682112,0.19092109472105,7.770889578504868,8.651852314713922e-05,0.0020993739055583426,0.029520489497273903,0.8496739133714255,0.05087311700487109,0.0,0.0028486764057652756,0.0018210178181254492,0.35259850317024444,0.0007134029429144047,28.902281618177835,0.0,0.20907187632621077,0.00042325323245445055,0.00139483739147275,0.0,0.023130521279272447,0.0049654458062997385,0.0,0.0018698868185783642,0.004277038216721742,0.0021347034300427995,1.4333630341709889,0.22343398842794968,1.0968651195911006,0.00039595864593585257,0.0,0.0014738269412484352,0.24518053796644318,0.0,0.0,0.0,0.09437499213603391,0.001110876432538867,0.004805092225718233,0.0250263858763958,0.1545822343607451,0.0466897397967574,0.043809094689748695,0.0027691185691836287,0.00012196869046709913,0.004099764210171267
component_2,22.992140988469274,0.004004182232988551,0.0,0.056012115895144515,0.0008611736450888757,0.010630636334820845,12.842256697247947,10.353106390111035,0.0020378968116319665,0.0004598237024822388,0.1879336240567672,0.46335350356931304,0.03434166952204191,0.0,0.003282864620241824,0.0,0.0,0.006384717074514508,0.051656123019047595,0.03899917121774405,0.05948762216372855,0.004123239736773034,0.0,0.0,0.0413128875894426,0.6805227607665905,0.0037123595675178666,0.0,0.042711588516468675,0.1405331296239947,0.7485900037672399,0.7305575045803442,0.0,0.0,0.018363670224974683,0.0,4.773713868504105,0.02774005969221339,0.09643619734439146,0.0006658488271795479,0.00021484390931549905,0.07405895040314815,0.0034328490564422202,0.0037561166054088705,0.013785066955898003,9.480889428300064e-05,0.0006324383643667071,0.0036419003318905047,0.0,0.0,0.010095311824990145,0.0001423742455273296,0.002732546934731605,0.0021905952394345894,0.010323993307540465,0.04485209458018369,0.3835533730128648,0.44716191551014334,0.0037931102991981187,0.0008611736450888757,0.0,0.00044841418441686547,0.0,0.0,0.0,0.0,0.0036852459734893063,0.0
