component,Calanoida indet (small),Calanus simillimus,Calocalanus sp.,Candacia sp.,Chaetognatha indet,Clausocalanus brevipes,Clausocalanus laticeps,Clausocalanus sp.,Cnidaria indet,Copepoda nauplius indet,Ctenocalanus citer,Ctenocalanus sp.,Eucalanus sp.,Eukrohnia hamata,Euphausia longirostris,Euphausia longirostris calyptopis,Euphausia longirostris furcilia,Euphausia vallentini,Euphausia vallentini calyptopis,Euphausia vallentini furcilia,Euphausiidae calyptopis indet,Euphausiidae metanauplius indet,Foraminifera indet,Fritillaria sp.,Harpacticoida indet,Hyperiidea indet,Iospilidae indet,Limacina sp.,Mecynocera clausi,Metridia lucens,Microcalanus pygmaeus,Myctophidae indet,Neocalanus tonsus,Oikopleura sp.,Oithona frigida,Oithona similis,Oncaea sp.,Ostracoda indet,Paracalanus sp.,Paraeuchaeta sp.,Pelagobia longicirrata,Pisces larvae,Primno macropa,Protomyctophum sp.,Pseudosagitta gazellae,Rhincalanus gigas,Rhincalanus gigas nauplius,Salpa thompsoni,Sapphirina sp.,Scolecithricella minor,Siphonophorae nectophore,Teuthida indet,Themisto gaudichaudii,Thysanoessa gregaria,Thysanoessa macrura,Thysanoessa macrura C1,Thysanoessa macrura C2,Thysanoessa macrura C3,Thysanoessa macrura F1,Thysanoessa macrura F2,Thysanoessa macrura F3,Thysanoessa macrura F4,Thysanoessa macrura F5,Thysanoessa macrura F6,Thysanoessa macrura furcilia,Thysanoessa sp.,Tomopteris sp.,Typhloscolex muelleri
component_1,0.5510344364186885,0.1707062854266145,0.17667837799287903,0.003137622111162637,1.3415902603054242,0.0,0.0,0.0,0.02138827161836909,0.6442341748117463,0.0,0.006875271235465022,0.0037249959395724967,0.1375369572089933,0.0076780059836344785,0.006611985780821224,0.0,0.03537106500187761,0.023872493386065764,0.00628245476124616,0.05208945035758143,0.012035534387729526,26.17897374684236,4.389981675788871,0.008860573940204203,0.10648968487372583,0.007501025357177201,0.1478152157300933,0.0,0.0,0.0,0.008047725727831988,0.30824170835077697,1.5921619228348642,0.02287676792366281,0.0,0.0,0.017439135267923397,0.7126878233174434,0.0676672400633258,0.010136318536113322,0.0,0.006192428006038441,0.00037124056127404564,0.02567585833991989,0.0037608999893642275,0.08566686317796511,0.2982724338738676,0.040132434068715486,0.0,0.03279728552936359,0.002658754020215699,0.08324084971304732,0.04297058775920003,0.09494980044607623,0.0019622423337530507,0.029679834813085688,0.027325380316816104,0.051888806408642636,0.09645050458945087,0.14425557839870995,0.07278019227301677,0.018201399289773785,0.06546026815605821,0.1125522067916137,0.18343194721195571,0.904409793094019,0.003137622111162637
component_2,13.490784844641531,0.12445249225021733,0.5242849003013748,0.006003269589959208,0.0,0.5695773130872014,0.3903108621197065,0.0892428905436021,0.01049130597193673,1.2167599036452756,1.86765457245407,0.0,0.00969784554990695,0.014283240685520579,0.0,0.03170207362750774,0.015544987712936312,0.0,0.049355569786269066,0.013828020369252434,0.021444654724082978,0.0,4.173793840322107,7.379150397225282,0.0,0.030606493789849115,0.0,0.2763824280750258,0.04449844354772732,0.028515282418058525,0.007910272375402101,0.013945008104714956,2.071693382819244,0.0,0.031105069752906486,13.722056271428427,0.009562584486035407,0.1421646921773909,0.40760124072262716,0.05367936394869004,0.0,0.015821209385572067,0.0,0.0015473666460836986,0.08374650642832539,0.00199276211605413,1.2750151667402478,0.0,0.0,0.0026207428924420336,0.0005593309824637764,0.00010499878883402116,0.07944991308964082,0.0,0.12632634019159006,0.030215611011351493,0.0,0.08633903233415162,0.14365912194414227,0.6490440982652949,0.4292544576915194,0.38758883507089326,0.23346920708353266,0.06275386056606028,0.11986425883723276,0.12557259747522764,0.0,0.006003269589959208
