component,Calanoida indet (small),Calanoides acutus,Calanus simillimus,Candacia maxima,Candacia sp.,Chaetognatha indet,Clausocalanus brevipes,Clausocalanus laticeps,Copepoda nauplius indet,Ctenocalanus citer,Ctenophora indet,Eukrohnia hamata,Euphausia frigida,Euphausia frigida furcilia,Euphausia superba furcilia,Euphausia triacantha,Euphausia vallentini,Euphausiidae calyptopis indet,Euphausiidae furcilia indet,Foraminifera indet,Fritillaria sp.,Harpacticoida indet,Hyperiidea indet,Limacina sp.,Metridia lucens,Metridia sp.,Neocalanus tonsus,Oikopleura sp.,Oithona similis,Ostracoda indet,Paraeuchaeta sp.,Pisces larvae,Pleuromamma robusta,Rhincalanus gigas,Rhincalanus gigas nauplius,Subeucalanus longiceps,Themisto gaudichaudii,Thysanoessa macrura,Thysanoessa macrura C3,Thysanoessa macrura F1,Thysanoessa macrura F2,Thysanoessa macrura F3,Thysanoessa macrura F4,Thysanoessa macrura F5,Thysanoessa macrura F6,Thysanoessa macrura furcilia,Tomopteris sp.
component_1,23.605834771655786,0.0007045382923243641,1.0671697808321625,0.0035994097052136475,0.021347447694791237,0.09261777038664443,1.4500451664521805,0.0,4.890025055253475,5.689765793838644,0.002165266038919373,0.006365752984034399,0.0,0.0006188056665911681,0.0,0.0,0.014506786744576831,0.1434644691926498,0.27214055132485676,7.898502527938518,0.0,0.000646172534595155,0.13678128155591424,0.1095532041594069,0.03942444894471519,0.6344011958691331,0.479864415882945,0.6107413060936296,12.799588204855466,0.19788762321813186,0.028609446141758185,0.0,0.001262207492276972,0.032648683271811876,0.7090012054960296,0.0,0.058036317545667064,0.011497459789448172,0.009002239393178827,0.14067513451994015,0.01812701870253995,0.1564327973978626,0.001367778158414697,0.05594483255375341,0.0009967542496777952,0.006034415552744296,0.13528099342706726
component_2,0.0,0.04946390329901295,1.1162378103968396,9.063735696022834e-05,0.0,0.018265864994886128,0.0,1.8148177687429758,0.8471761003343051,2.5718649603831043,0.0,0.02255406387300317,0.023038006424070535,0.00870647862298213,0.0043482016830777665,0.002988286673059729,0.0,0.0,0.0,11.66890025831388,2.7840186982479014,0.021784728244250085,0.0,0.018058888688296252,0.04680162270102088,0.0,0.0,0.0,17.73577695745527,0.06694718697561843,0.0011438316388804376,0.0035865932414423187,0.0019109350644759915,0.08993571484886108,0.4806739291248916,8.966375772198935,0.18947443737265618,0.009204783748279696,0.006971457724170133,0.0,0.0,0.03427030882145635,0.008463596541225691,0.01132448823866892,0.003832733433073978,0.0,0.0
