component,Appendicularia indet,Calanoida indet (small),Calanoides acutus,Calanus simillimus,Chaetognatha indet,Cirripedia cyprid,Cirripedia nauplius,Clausocalanus brevipes,Clausocalanus laticeps,Clausocalanus sp.,Clio sp.,Copepoda indet,Copepoda nauplius indet,Ctenocalanus sp.,Decapoda (natant) indet juv,Decapoda zoea indet,Euphausia vallentini,Euphausiidae calyptopis indet,Euphausiidae furcilia indet,Euphausiidae indet,Fritillaria sp.,Globigerina bulloides,Hyperiella sp.,Hyperiidea indet,Limacina sp.,Metridia lucens,Metridia sp.,Microcalanus pygmaeus,Microsetella sp.,Neocalanus tonsus,Neogloboquadrina pachyderma,Oikopleura sp.,Oithona similis,Oncaea sp.,Ostracoda indet,Pelagobia longicirrata,Pisces larvae,Radiozoa indet,Rhincalanus gigas,Rhincalanus gigas nauplius,Rhincalanus sp.,Sagittidae indet,Salpidae indet,Scolecithricella minor,Sergestidae indet,Siphonophorae sp.,Subeucalanus sp.,Teuthida indet,Themisto sp.,Thysanoessa macrura,Thysanoessa macrura C3,Thysanoessa macrura furcilia,Thysanoessa sp.
component_1,0.0038541094223554077,0.7052269716615672,0.10165358033497078,0.6659654791408155,0.016060491855962606,0.0,0.010120343359827606,0.0187970357585082,0.006178920665551971,0.0,0.0019479641654705894,0.9776985572427626,3.1499024151124875,0.0,0.0027339426384801672,0.002068844498129259,0.0,0.13685862995555811,0.19709753716742076,0.05951405416323596,0.9395328020682129,28.684975911156116,0.0012081624826861478,0.05794880315348717,0.08868757514845811,0.0,0.04565705536302417,0.0,0.0,0.1282492435344259,0.022635441206232423,0.8602620634580346,14.217282163567164,0.0,0.06400122139099602,0.0017584880627906328,0.005924048323108615,2.2452983097086077,0.02909309328697276,2.696593940945527,0.015974226660971768,0.01834408537396438,0.0,0.0,0.0,0.0,0.012439020992098445,0.0008149699418555656,0.004350665157787352,0.02950170469420096,0.007632770632692232,0.0037831974336718756,0.021090863515976846
component_2,0.0006796998667905219,9.481068229622931,0.021257652844059047,0.5097339600743536,0.07484924042899366,0.005711686260235569,0.027629983230026665,0.0,0.006465227089197065,2.1663582951657987,0.0,2.0076141155943743,1.839021040810746,16.956142166084298,0.03491775375110869,0.0011011579127626922,0.01751825265663883,0.3434475368599812,0.43378495313236953,0.019733943712819686,16.590673008038962,4.1625365360534765,0.00926055757451224,0.010408152897914687,0.028368282014127014,0.2631777877478815,0.05610394667993273,0.5181066723785962,0.006326338940702039,0.12351490360524817,0.0,0.09710337148547553,1.7668596936197132,0.10883084846930628,0.08110964151343582,0.024304543982092135,0.0007267979602527797,0.0,0.033672900341434844,0.030914281687869898,0.0032762327933256235,0.0417680688781351,0.01405469100678354,0.003184948847194847,0.061821487225326474,0.057341058111892586,0.0,0.0015078944261098044,0.0013987336990670348,0.0,0.0,0.00039248630289617705,0.021199827225709855
