"individual_id","abbreviated_name","date","decimal_longitude","decimal_latitude","longitude_se","latitude_se"
"4165818","ANPE",2013-01-31 00:50:00,8.43340396321017,-68.440813961264,0.00628256679629325,0.00419748291315807
"4165818","ANPE",2013-01-31 01:50:00,8.47919419243109,-68.4157148099166,0.00769234130725569,0.00422749200522089
"4165818","ANPE",2013-01-31 02:50:00,8.56047275180629,-68.3946793621917,0.00747608629883426,0.0040796316803359
"4165818","ANPE",2013-01-31 03:50:00,8.70120420217427,-68.3732805174879,0.00910031294235751,0.00530479830862507
"4165818","ANPE",2013-01-31 04:50:00,8.76876450460256,-68.371551534157,0.00644525922231179,0.00403804297005896
"4165818","ANPE",2013-01-31 05:50:00,8.86429460317717,-68.3168170984377,0.00693362430197048,0.00441831333619398
"4165818","ANPE",2013-01-31 06:50:00,8.86454018570484,-68.3232157179784,0.00577874108056607,0.00369359678320828
"4165818","ANPE",2013-01-31 07:50:00,8.88222759467672,-68.3157127172745,0.00552726951911614,0.00361589655939303
"4165818","ANPE",2013-01-31 08:50:00,8.88839953570925,-68.3306870945973,0.00605814954129247,0.00505792410967348
"4165818","ANPE",2013-01-31 09:50:00,8.96457044849998,-68.2008394436878,0.00616282540169841,0.00544010334362467
"4165818","ANPE",2013-01-31 10:50:00,8.95940325705567,-67.8321993855889,0.0067475288509173,0.0047457312983543
"4165818","ANPE",2013-01-31 11:50:00,9.04703308820581,-67.5776835986771,0.00646633859800121,0.00520034695082572
"4165818","ANPE",2013-01-31 12:50:00,9.04729721598616,-67.5556681316171,0.00607991147164276,0.0039942421710672
"4165818","ANPE",2013-01-31 13:50:00,9.01248959681629,-67.5764571908763,0.00633848399078978,0.00440988040943907
"4165818","ANPE",2013-01-31 14:50:00,9.102540904921,-67.5006019889694,0.00762565625350946,0.00704457801325662
"4165818","ANPE",2013-01-31 15:50:00,8.85382223833295,-67.5169951592561,0.00837774559628354,0.00530013357357157
"4165818","ANPE",2013-01-31 16:50:00,8.13213111417781,-67.4747734591492,0.00975589111939093,0.00427467904330906
"4165818","ANPE",2013-01-31 17:50:00,7.74296850537738,-67.3553633883654,0.00699413157344294,0.00417097940814558
"4165818","ANPE",2013-01-31 18:50:00,7.73949911901357,-67.3665556545081,0.00641574119415883,0.00410090387399489
"4165818","ANPE",2013-01-31 19:50:00,7.62637159911645,-67.3112030740282,0.00769758885251121,0.00428564493559123
"4165818","ANPE",2013-01-31 20:50:00,7.54765282398864,-67.3132394624706,0.00957973492643097,0.00432335009260885
"4165818","ANPE",2013-01-31 21:50:00,7.53038294645691,-67.1923097838609,0.00795117605419257,0.00633112552014774
"4165818","ANPE",2013-01-31 22:50:00,6.91755188733831,-66.9059310674732,0.00881619408580487,0.00512994589806967
"4165818","ANPE",2013-01-31 23:50:00,6.76732784262322,-66.8748563571133,0.0107327182472807,0.00409859696952606
"4165818","ANPE",2013-02-01 00:50:00,6.50403123969721,-67.034398304305,0.0112686042338671,0.00468903789824016
"4165818","ANPE",2013-02-01 01:50:00,6.34779351776473,-67.0359432633489,0.00966436362008297,0.00429489522412953
"4165818","ANPE",2013-02-01 02:50:00,6.16820077221354,-66.9363390964153,0.00824482613255196,0.00415511154191918
"4165818","ANPE",2013-02-01 03:50:00,5.79548204302469,-66.8787036335625,0.0106281671818079,0.00457636259917747
"4165818","ANPE",2013-02-01 04:50:00,5.68676404999076,-66.8369663928854,0.00756872208626116,0.00513081841882822
"4165818","ANPE",2013-02-01 05:50:00,5.71129187683428,-66.9410015912188,0.00765814180022913,0.00521868849062164
"4165818","ANPE",2013-02-01 06:50:00,5.71009033973073,-66.9373004848134,0.00584808102581535,0.00375132036731384
"4165818","ANPE",2013-02-01 07:50:00,5.69596424427434,-66.9348443674686,0.00583631985859683,0.00380436442981374
"4165818","ANPE",2013-02-01 08:50:00,5.68354930886483,-66.9526635313923,0.00634310139281342,0.00505861071236148
"4165818","ANPE",2013-02-01 09:50:00,5.65381878936725,-66.9842658683842,0.00619020901599747,0.00514422646587275
"4165818","ANPE",2013-02-01 10:50:00,5.70643158986653,-67.1120921411513,0.00706705583735892,0.00470727873410464
"4165818","ANPE",2013-02-01 11:50:00,5.73669905375897,-67.1121484765672,0.00707946383478139,0.00534945836441565
"4165818","ANPE",2013-02-01 12:50:00,5.61022289193775,-67.3547622261184,0.00908415618474885,0.00708101967433665
"4165818","ANPE",2013-02-01 13:50:00,5.69953170519727,-67.4552731434183,0.00655471985333156,0.00489875422245349
"4165818","ANPE",2013-02-01 14:50:00,5.66688630619586,-67.4294182812403,0.00597613772815261,0.00437379640207694
"4165818","ANPE",2013-02-01 15:50:00,5.68478068603258,-67.490783884026,0.00699795591203925,0.00530822094311013
"4165818","ANPE",2013-02-01 16:50:00,5.83052697965144,-67.3935641127634,0.0130015236234219,0.00492038443362988
"4165818","ANPE",2013-02-01 17:50:00,5.72635005251649,-67.3812936663064,0.0083047061888972,0.00413860641342356
"4165818","ANPE",2013-02-01 18:50:00,5.43869643390141,-67.4026258755379,0.00911329016736056,0.00451429609368649
"4165818","ANPE",2013-02-01 19:50:00,5.29677338342793,-67.3650950938191,0.0094308319328132,0.00397571949740286
"4165818","ANPE",2013-02-01 20:50:00,5.28839180750765,-67.3069296325591,0.0102180421609801,0.0045924594186231
"4165818","ANPE",2013-02-01 21:50:00,5.03687495817141,-67.4196944916947,0.00814337997753014,0.00478076319696502
"4165818","ANPE",2013-02-01 22:50:00,5.14853009441163,-67.3655005002225,0.0101344760273643,0.00472550899039967
"4165818","ANPE",2013-02-01 23:50:00,5.18843307498818,-67.3552480638235,0.00618198942041909,0.00377762086716784
"4165818","ANPE",2013-02-02 00:50:00,5.18587737363947,-67.3559343170721,0.00651983330054,0.00402506405104012
"4165818","ANPE",2013-02-02 01:50:00,5.27008053376321,-67.3785624814922,0.0111273914901981,0.00513882806417756
"4165818","ANPE",2013-02-02 02:50:00,4.71174413299147,-67.4639846930986,0.0115987406194176,0.00831646969624491
"4165818","ANPE",2013-02-02 03:50:00,4.96180295507767,-67.420426157399,0.00976224634096835,0.00535880977708301
"4165818","ANPE",2013-02-02 04:50:00,5.06768261039011,-67.4204986200394,0.00824085057848628,0.00416669261320664
"4165818","ANPE",2013-02-02 05:50:00,5.26069241221842,-67.3521515005192,0.0066621158382559,0.00407077202142953
"4165818","ANPE",2013-02-02 06:50:00,5.52441541606746,-67.2932254705039,0.00706223257399344,0.00401552848479118
"4165818","ANPE",2013-02-02 07:50:00,5.52230968526274,-67.3105135817657,0.0073910457052154,0.00397897472496473
"4165818","ANPE",2013-02-02 08:50:00,5.49973742331903,-67.458641356484,0.00568876648234286,0.00426193097608238
"4165818","ANPE",2013-02-02 09:50:00,5.49910609114781,-67.4481197312705,0.00582399132769248,0.0037824045015795
"4165818","ANPE",2013-02-02 10:50:00,5.48838631743638,-67.4568558347046,0.00587896568111254,0.00381010689402673
"4165818","ANPE",2013-02-02 11:50:00,5.48975160616689,-67.4438518368887,0.00683066860915185,0.00482502067079697
"4165818","ANPE",2013-02-02 12:50:00,5.43643782327982,-67.5599064478789,0.0177497534674978,0.00772265228181282
"4165818","ANPE",2013-02-02 13:50:00,5.07742157312794,-67.5248277406157,0.00829193892677666,0.00482262433549991
"4165818","ANPE",2013-02-02 14:50:00,5.10055013090297,-67.5026084420402,0.00637346337953148,0.00410680084085437
"4165818","ANPE",2013-02-02 15:50:00,5.10159200876538,-67.557130141873,0.00685974991423641,0.00422363927478397
"4165818","ANPE",2013-02-02 16:50:00,5.09527455760775,-67.5507252899678,0.00605484021375779,0.00379559692829672
"4165818","ANPE",2013-02-02 17:50:00,5.08367530716157,-67.5544138985042,0.00593551566085883,0.00372160341526086
"4165818","ANPE",2013-02-02 18:50:00,5.08293909202382,-67.5653050007861,0.0060499089210013,0.00396543673244173
"4165818","ANPE",2013-02-02 19:50:00,4.98923135524623,-67.5232019391393,0.00642230388645764,0.00479699246724791
"4165818","ANPE",2013-02-02 20:50:00,4.9855255584074,-67.4806454405873,0.00627614388101936,0.00512525803369455
"4165818","ANPE",2013-02-02 21:50:00,4.99919057977453,-67.4237975027167,0.0102769626808313,0.00940476390633158
"4165818","ANPE",2013-02-02 22:50:00,5.10313644383649,-67.5178835693246,0.0095625687948709,0.00747145597662402
"4165818","ANPE",2013-02-02 23:50:00,4.98619683700633,-67.7256842098686,0.00723967516922429,0.00623689542278555
"4165818","ANPE",2013-02-03 00:50:00,4.9951053090808,-67.718623170045,0.00636515435806414,0.00427426988909738
"4165818","ANPE",2013-02-03 01:50:00,4.71770775868023,-67.5430010117707,0.00892639470195921,0.0058635851212601
"4165818","ANPE",2013-02-03 02:50:00,4.85464568525529,-67.5420187637024,0.0072294628545126,0.00541602441946882
"4165818","ANPE",2013-02-03 03:50:00,4.89448784593253,-67.5388485871768,0.00840422496918937,0.00749821995046281
"4165818","ANPE",2013-02-03 04:50:00,4.98262004352728,-67.7180966033539,0.00874936937738989,0.00659698105612637
"4165818","ANPE",2013-02-03 05:50:00,4.98309801247862,-67.7332444932586,0.00605077899514612,0.00394273228887561
"4165818","ANPE",2013-02-03 06:50:00,4.97734180762836,-67.7318325361943,0.00574854376875272,0.00367500725690413
"4165818","ANPE",2013-02-03 07:50:00,4.97089348922833,-67.7303081659501,0.00576536054116292,0.00375082327500064
"4165818","ANPE",2013-02-03 08:50:00,4.97761890982247,-67.7516581626654,0.00603046584843683,0.00444865971000992
"4165818","ANPE",2013-02-03 09:50:00,5.11783155402244,-68.0011395652036,0.00660780950109375,0.00548688224095225
"4165818","ANPE",2013-02-03 10:50:00,5.07879865256712,-68.0606291742308,0.00770296639662661,0.00901118879928408
"4165818","ANPE",2013-02-03 11:50:00,4.92777065825024,-68.0964755236115,0.00716919662172042,0.0072465116227474
"4165818","ANPE",2013-02-03 12:50:00,5.06959638197344,-68.3172840467549,0.00623859690265675,0.00452634170370528
"4165818","ANPE",2013-02-03 13:50:00,5.07988755415766,-68.3179152207155,0.0060990764136332,0.00391145491762775
"4165818","ANPE",2013-02-03 14:50:00,5.07615065922013,-68.3282930526193,0.00576385890781057,0.00369932829699695
"4165818","ANPE",2013-02-03 15:50:00,5.0612460990171,-68.334379634413,0.00583158666165703,0.00376618932172827
"4165818","ANPE",2013-02-03 16:50:00,5.03380609280464,-68.3292061802033,0.00604695495358442,0.0038560940226918
"4165818","ANPE",2013-02-03 17:50:00,5.02046886283475,-68.3368951425816,0.00660719539522215,0.00407264264371485
"4165818","ANPE",2013-02-03 18:50:00,4.97893063781834,-68.3421708176905,0.00655782964462099,0.0039109416300196
"4165818","ANPE",2013-02-03 19:50:00,5.00372448712477,-68.3765666182754,0.00744100684057511,0.00457723716686997
"4165818","ANPE",2013-02-03 20:50:00,4.98307587384491,-68.3206668846806,0.00679803330008875,0.00441295783119638
"4165818","ANPE",2013-02-03 21:50:00,5.00217120450367,-68.346483936441,0.00695746730494527,0.00454857591951619
"4165818","ANPE",2013-02-03 22:50:00,4.98440212606178,-68.366534603492,0.00709025940051133,0.00485284714147302
"4165818","ANPE",2013-02-03 23:50:00,5.0436147910666,-68.4505592812969,0.00775960419177851,0.00631783125095327
"4165818","ANPE",2013-02-04 00:50:00,5.05607638410103,-68.3518930691022,0.00617259897284712,0.00496699354363956
"4165818","ANPE",2013-02-04 01:50:00,4.93721208606462,-68.3703307074991,0.00792338116108494,0.00476228029587397
"4165818","ANPE",2013-02-04 02:50:00,4.91213552321594,-68.3676070644356,0.00597572671005172,0.00372059406130313
"4165818","ANPE",2013-02-04 03:50:00,4.92494854737112,-68.3866550908652,0.00579355866660183,0.00372731550253296
"4165818","ANPE",2013-02-04 04:50:00,4.91074390651309,-68.3899474163766,0.00572527076900288,0.00371308067374133
"4165818","ANPE",2013-02-04 05:50:00,4.88329244369106,-68.4044597619561,0.00574859893709002,0.00367651462031722
"4165818","ANPE",2013-02-04 06:50:00,4.87385648289472,-68.4085925975143,0.00574421806969741,0.00369457015862048
"4165818","ANPE",2013-02-04 07:50:00,4.84680717316448,-68.4233256075751,0.00582031312094481,0.00410159213053516
"4165818","ANPE",2013-02-04 08:50:00,4.85647298048542,-68.4283544737667,0.00593193876855336,0.00491768874914962
"4165818","ANPE",2013-02-04 09:50:00,4.82577150119656,-68.4070625190724,0.00648841321790532,0.00496667712428135
"4165818","ANPE",2013-02-04 10:50:00,4.98805167886832,-68.4321776950748,0.00697929181567384,0.00439383453693764
"4165818","ANPE",2013-02-04 11:50:00,4.98562679638749,-68.4345309186642,0.00818749583507816,0.00512517686133259
"4165818","ANPE",2013-02-04 12:50:00,5.03420586282508,-68.4882111290243,0.00924909237817755,0.00673273850316797
"4165818","ANPE",2013-02-04 13:50:00,5.29807686553778,-68.446966171623,0.0117438257329281,0.00628862438903946
"4165818","ANPE",2013-02-04 14:50:00,5.32723092035926,-68.4389005652978,0.00792033265239336,0.00430943676548162
"4165818","ANPE",2013-02-04 15:50:00,5.35397960245189,-68.4601968064489,0.00626474534666339,0.00398284414971615
"4165818","ANPE",2013-02-04 16:50:00,5.34314591138258,-68.4757854270413,0.00681092861126719,0.00479211871324343
"4165818","ANPE",2013-02-04 17:50:00,5.40320067791919,-68.5243523511636,0.0109492944065784,0.00446631064883981
"4165818","ANPE",2013-02-04 18:50:00,5.62825129052402,-68.5696223368958,0.00933300028854872,0.00437832262825695
"4165818","ANPE",2013-02-04 19:50:00,5.83035274359472,-68.6149301973675,0.0159804557596333,0.00627683221589075
"4165818","ANPE",2013-02-04 20:50:00,6.14048084937997,-68.636055554271,0.0218100303844239,0.0176178796083559
"4165818","ANPE",2013-02-04 21:50:00,6.53363389339142,-68.6011005934738,0.0140068141506473,0.00978795942822115
"4165818","ANPE",2013-02-04 22:50:00,6.71933457793767,-68.8066396730041,0.00893921365541998,0.0121023936671309
"4165818","ANPE",2013-02-04 23:50:00,6.61618705728102,-68.7638975227303,0.00781877401339433,0.00490985368405752
"4165818","ANPE",2013-02-05 00:50:00,6.5191809298434,-68.7828593789636,0.0102655599996542,0.0110799820568341
"4165818","ANPE",2013-02-05 01:50:00,6.0254675741873,-68.5806263885553,0.0146974638659584,0.00509770844159099
"4165818","ANPE",2013-02-05 02:50:00,5.7029032752352,-68.5986157621112,0.00838502192179522,0.00390931646427806
"4165818","ANPE",2013-02-05 03:50:00,5.72730361079692,-68.6098262189434,0.00616763028022274,0.00397601291899287
"4165818","ANPE",2013-02-05 04:50:00,5.6259002582963,-68.6196223341186,0.00620559521875763,0.00384052781395397
"4165818","ANPE",2013-02-05 05:50:00,5.62731942345354,-68.6229648476426,0.00667308481342651,0.0048876604380681
"4165818","ANPE",2013-02-05 06:50:00,5.87842138147536,-68.9897086082106,0.00653827735408601,0.00409673722097688
"4165818","ANPE",2013-02-05 07:50:00,5.95812997688873,-69.3867374607989,0.00833706017849702,0.00412412601947988
"4165818","ANPE",2013-02-05 08:50:00,5.87235633772582,-69.7977630988287,0.00892259682254759,0.0060777366755753
"4165818","ANPE",2013-02-05 09:50:00,6.14297411484532,-70.0705719941856,0.00844687986229827,0.00578727275652912
"4165818","ANPE",2013-02-05 10:50:00,5.95596217183453,-70.6055068549521,0.00668909377205296,0.00464877862264751
"4165818","ANPE",2013-02-05 11:50:00,5.59710766778255,-71.1565919534343,0.0140324667441744,0.00406194354836167
"4165818","ANPE",2013-02-05 12:50:00,5.04636112763603,-71.6438828187001,0.0128258108797037,0.00434465044558122
"4165818","ANPE",2013-02-05 13:50:00,5.2394147391291,-72.0788435346367,0.0206784692426094,0.0130487305633238
"4165821","ANPE",2013-01-29 18:49:58,5.17896412251565,-71.9340724324156,0.020411331233843,0.00926009336766342
"4165821","ANPE",2013-01-29 19:49:58,5.38412755158186,-71.5655900641957,0.0287123953733528,0.015118555056095
"4165821","ANPE",2013-01-29 20:49:58,4.23128803755665,-70.84928074368,0.162801017402107,0.0618354876575632
"4165821","ANPE",2013-01-29 21:49:58,3.03999097570775,-70.1861253909395,0.0162219803542925,0.0115125114089461
"4165821","ANPE",2013-01-29 22:49:58,3.21875002283113,-69.9334374058828,0.0117307751002239,0.00507882911341301
"4165821","ANPE",2013-01-29 23:49:58,3.60014499359502,-69.5730527550258,0.0115365670603819,0.00429261873410138
"4165821","ANPE",2013-01-30 00:49:58,4.03513788569202,-69.2049980572629,0.0115420898266112,0.00426346210807896
