component,Calanoida indet (small),Calanoides acutus,Calanus simillimus,Chaetognatha indet,Clausocalanus brevipes,Clausocalanus laticeps,Clio sp.,Cnidaria indet,Copepoda nauplius indet,Ctenocalanus sp.,Decapoda (natant) indet juv,Decapoda zoea indet,Egg indet,Euchirella rostrata,Eukrohnia hamata,Euphausia frigida calyptopis,Euphausia frigida furcilia,Euphausia longirostris,Euphausia spinifera calyptopis,Euphausia spinifera furcilia,Euphausia superba,Euphausia triacantha furcilia,Euphausia vallentini,Euphausia vallentini calyptopis,Euphausia vallentini furcilia,Euphausiidae calyptopis indet,Euphausiidae furcilia indet,Euphausiidae indet,Foraminifera indet,Fritillaria sp.,Globigerina bulloides,Globigerinita uvula,Globorotalia sp.,Haloptilus oxycephalus,Hyperiidea indet,Limacina sp.,Mecynocera clausi,Metridia lucens,Neocalanus tonsus,Neogloboquadrina incompta,Neogloboquadrina pachyderma,Oikopleura sp.,Oithona similis,Oncaea sp.,Ostracoda indet,Paraeuchaeta exigua,Paraeuchaeta sp.,Pelagobia longicirrata,Pisces larvae,Pleuromamma borealis,Pleuromamma robusta,Pleuromamma sp.,Primno macropa,Pseudosagitta sp.,Radiozoa indet,Rhincalanus gigas,Rhincalanus gigas nauplius,Salpa thompsoni,Siphonophorae nectophore,Spongiobranchaea australis,Subeucalanus longiceps,Teuthida indet,Themisto gaudichaudii,Thysanoessa gregaria,Thysanoessa gregaria calyptopis,Thysanoessa gregaria furcilia,Thysanoessa macrura,Thysanoessa macrura C3,Thysanoessa macrura F1,Thysanoessa macrura F3,Thysanoessa macrura F6,Tomopteris sp.,Turborotalita quinqueloba,Vibilia sp.
component_1,27.743295801376547,0.3013928500769006,0.0,0.0769150699631903,5.599402514883729,0.9155850432368375,0.0007077782868737084,0.006373809316004853,1.6271947594942715,0.6480555197151388,0.002076099732389154,0.007469452831996516,0.13248462716012824,0.0018422870905111849,0.006465873912489223,0.002383060648533672,0.0038224706587630173,0.00217609642634566,0.002006970952975409,0.003004113252282697,0.007535652038992867,0.008993135269807032,0.006004662953657956,0.008315927477916207,0.014439935833860489,0.11302024062159789,0.061143388360534484,0.007907721000330799,0.08316160724662186,1.783589806205211,0.09238762819557071,0.0003198990718614389,0.0029780479415137517,0.006812860028852338,0.08808687970108044,1.1226167499366575,0.019410608696315633,0.5082054068731064,2.2576193867793957,0.0032427933912200454,0.013959559566381615,1.9189577067693386,21.71038642529445,0.046109416665321076,0.13080901799392505,0.02805866047316049,0.015700290571180147,0.006388661619825169,0.007140880425576128,0.004073145180333171,0.008752524355981168,0.0008955192747537033,0.014615688856178671,0.011540155358232223,0.4638182890267887,0.04514253335310181,2.46071287707406,0.21250140894942932,0.0077679245890032115,0.0021097340092472894,0.4757123545742829,0.0,0.09052104067044105,0.0018486870160285837,0.0375024440609299,0.09252021250923302,0.28603303184387013,0.012013298722672427,0.04612413188692921,0.042463251240712686,0.4581829664413846,0.005955462661929112,0.01410061780470954,0.004824592859419892
component_2,9.912942908132441,0.27229147022118705,21.432263641945166,0.07359861849108969,2.866250838777555,0.6852672679745226,0.004213487466367673,0.0,0.0,0.8483582324537262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010200277046161312,0.005736874316886641,0.0,0.009065585400980241,0.0,0.0,0.0,0.16646782548906755,0.1277570126750179,0.0211980471652992,0.0,0.0,0.0,0.14906771527586773,2.5664857647249746,0.0,0.12485308977941952,0.0,0.0,0.0,0.0,2.7690275571409804,0.0,1.5787765729869652,0.035010429806214216,0.024802973353031707,0.0,0.002910332260467115,0.0,0.004339031630135723,0.0,0.03571707769306281,0.03313004931388918,0.0,0.02038928427948619,0.0,0.010933265602808362,0.0,0.0026275856103987155,0.0,0.039900277215582744,0.0,0.0,0.0,0.0,0.5176090880641053,0.0,0.054100899959485714,0.0,0.15131106232971986,0.00014331133914950917,0.0,0.0006567207222448184
