component,Calanoida indet (small),Calanoides acutus,Calanus simillimus,Chaetognatha indet,Clausocalanus brevipes,Clausocalanus laticeps,Clio sp.,Cnidaria indet,Copepoda nauplius indet,Ctenocalanus sp.,Decapoda (natant) indet juv,Decapoda zoea indet,Egg indet,Euchirella rostrata,Eukrohnia hamata,Euphausia frigida calyptopis,Euphausia frigida furcilia,Euphausia longirostris,Euphausia spinifera calyptopis,Euphausia spinifera furcilia,Euphausia superba,Euphausia triacantha furcilia,Euphausia vallentini,Euphausia vallentini calyptopis,Euphausia vallentini furcilia,Euphausiidae calyptopis indet,Euphausiidae furcilia indet,Euphausiidae indet,Foraminifera indet,Fritillaria sp.,Globigerina bulloides,Globigerinita uvula,Globorotalia sp.,Haloptilus oxycephalus,Hyperiidea indet,Limacina sp.,Mecynocera clausi,Metridia lucens,Neocalanus tonsus,Neogloboquadrina incompta,Neogloboquadrina pachyderma,Oikopleura sp.,Oithona similis,Oncaea sp.,Ostracoda indet,Paraeuchaeta exigua,Paraeuchaeta sp.,Pelagobia longicirrata,Pisces larvae,Pleuromamma borealis,Pleuromamma robusta,Pleuromamma sp.,Primno macropa,Pseudosagitta sp.,Radiozoa indet,Rhincalanus gigas,Rhincalanus gigas nauplius,Salpa thompsoni,Siphonophorae nectophore,Spongiobranchaea australis,Subeucalanus longiceps,Teuthida indet,Themisto gaudichaudii,Thysanoessa gregaria,Thysanoessa gregaria calyptopis,Thysanoessa gregaria furcilia,Thysanoessa macrura,Thysanoessa macrura C3,Thysanoessa macrura F1,Thysanoessa macrura F3,Thysanoessa macrura F6,Tomopteris sp.,Turborotalita quinqueloba,Vibilia sp.
component_1,0.3855608384590546,0.004188589589829776,0.0,0.0010689227075779898,0.07781737050870467,0.012724289842068774,9.836307541968397e-06,8.857964394897272e-05,0.022613844450869534,0.009006313861851615,2.8852475180863852e-05,0.00010380628593492639,0.0018411973940118459,2.56030776006267e-05,8.985910631952305e-05,3.3118446644750546e-05,5.312256347368354e-05,3.0242173414304844e-05,2.789176199295587e-05,4.1749489053806074e-05,0.00010472628556069441,0.0001249815739206606,8.344945386631074e-05,0.00011557011805320464,0.0002006781677006794,0.0015706922151168953,0.0008497366805765583,0.00010989709229270945,0.0011557335958627957,0.024787335508760385,0.0012839516849530263,4.445778729831007e-06,4.138724791465952e-05,9.4681325673576e-05,0.0012241822830979334,0.015601500934589044,0.0002697578044631863,0.007062755059321312,0.031375134011471385,4.506653239108836e-05,0.0001940021664861519,0.026668603027068624,0.30171883158133195,0.0006408029340716255,0.0018179107131619475,0.0003899436006277566,0.00021819387429717894,8.878605297676118e-05,9.923997004293823e-05,5.660629804541079e-05,0.00012163769775175579,1.2445426992605206e-05,0.00020312068509774185,0.00016037863733720488,0.006445887672831564,0.0006273657295224518,0.034197613970745055,0.002953225961142193,0.00010795427980385016,2.9319905585644496e-05,0.006611184756422883,0.0,0.0012580108934768205,2.569202019296432e-05,0.0005211880333150067,0.0012857942677343994,0.003975127410033096,0.00016695411970278062,0.0006410074380073497,0.0005901305623268571,0.006367571105233715,8.276569567596402e-05,0.00019596251514229727,6.704949842365897e-05
component_2,0.22252620461174846,0.006112411619637681,0.4811124535548176,0.0016521452195648442,0.06434173247332581,0.015382911583393853,9.458456310696262e-05,0.0,0.0,0.019043985158452296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2897629473972627e-06,0.00012878162215824854,0.0,0.00020350468378152556,0.0,0.0,0.0,0.003736877508460494,0.002867895377444753,0.0004758547511662761,0.0,0.0,0.0,0.0033462790230810455,0.05761259211387149,0.0,0.0028027079808833812,0.0,0.0,0.0,0.0,0.06215925971392585,0.0,0.03544045012389964,0.0007859157607183905,0.0005567783023150987,0.0,6.533127428279396e-05,0.0,9.740278434896543e-05,0.0,0.0008017786254311818,0.0007437048917503282,0.0,0.00045769960419542367,0.0,0.0002454304560363377,0.0,5.8984164298453216e-05,0.0,0.000895683283362417,0.0,0.0,0.0,0.0,0.01161931294338034,0.0,0.001214459524848845,0.0,0.0033966377823462807,3.2170596233944622e-06,0.0,1.4742097393815962e-05
