Segment_ID,component_1,component_2,component_3
AA_52.0_12-Nov-1999_12:52,3.576686835910029,3.290292880848055,2.1244582247966166
AA_52.0_12-Nov-1999_13:13,4.4820156431946,0.0,1.9578101254555298
AA_52.0_12-Nov-1999_13:34,4.469127656862051,2.709547273975463,0.33810898704717707
AA_52.0_12-Nov-1999_13:54,4.753237975443465,0.6157436680443611,0.8832985546700626
AA_52.0_12-Nov-1999_14:15,3.440755647754632,2.68294729631957,1.4377794794059295
AA_52.0_12-Nov-1999_14:36,6.438607699057234,1.0818014988588405,0.0
AA_52.0_12-Nov-1999_14:57,5.337806991203399,4.020974571438035,0.43236175317532266
AA_52.0_12-Nov-1999_15:18,6.114877870314024,3.3792069830099165,2.8463618786416376
AA_52.0_12-Nov-1999_15:40,3.765838590594954,6.558040394701029,1.9638034211148712
AA_52.0_12-Nov-1999_16:02,5.59936984415276,3.673914067701177,3.496379716065967
AA_52.0_12-Nov-1999_16:24,4.0551211371170135,2.3599397931672526,2.9933286678978814
AA_52.0_12-Nov-1999_16:46,6.070932651667163,3.711253383701774,4.085382082091106
AA_52.0_12-Nov-1999_17:09,6.84242128048882,0.010528441919811062,0.0
AA_52.0_12-Nov-1999_17:33,4.764629977247958,5.521721538470099,1.1183696943466115
AA_52.0_12-Nov-1999_17:55,1.4633706013937264,5.422836852113765,5.4412884080113635
AA_52.0_12-Nov-1999_18:18,2.3183394797390156,3.796787142708917,0.9888009513743804
AA_52.0_12-Nov-1999_18:39,4.876943317231033,1.0072243241609007,0.725284233207484
AA_52.0_12-Nov-1999_19:02,3.6994835139255686,1.9747830729366975,2.088279294171454
