component,Calanoida indet (small),Calanoides acutus,Calanus simillimus,Candacia sp.,Chaetognatha indet,Clausocalanus brevipes,Clausocalanus laticeps,Clio sp.,Cnidaria indet,Copepoda nauplius indet,Ctenocalanus sp.,Decapoda zoea indet,Echinoidea larvae,Egg indet,Eukrohnia hamata,Euphausia frigida,Euphausia frigida calyptopis,Euphausia similis,Euphausia spinifera furcilia,Euphausia triacantha,Euphausia vallentini calyptopis,Euphausia vallentini furcilia,Euphausiidae calyptopis indet,Euphausiidae furcilia indet,Euphausiidae indet,Foraminifera indet,Fritillaria sp.,Globigerina bulloides,Globigerinita uvula,Globorotalia sp.,Haloptilus oxycephalus,Hansarsia megalops,Hyperiidea indet,Limacina sp.,Metridia lucens,Neocalanus tonsus,Neogloboquadrina incompta,Neogloboquadrina pachyderma,Oikopleura sp.,Oithona similis,Oncaea sp.,Ostracoda indet,Paraeuchaeta sp.,Pelagobia longicirrata,Pisces larvae,Pleuromamma robusta,Primno macropa,Pseudosagitta gazellae,Radiozoa indet,Rhincalanus gigas,Rhincalanus gigas nauplius,Salpa thompsoni,Solmundella bitentaculata,Subeucalanus longiceps,Themisto gaudichaudii,Thysanoessa macrura,Thysanoessa macrura C1,Thysanoessa macrura C2,Thysanoessa macrura C3,Thysanoessa macrura F1,Tomopteris sp.,Turborotalita quinqueloba,Vibilia sp.
component_1,27.358912073148346,0.22040335004490333,1.365858833103252,0.014398861225810694,0.07008954619356676,5.273931508790295,1.8211038745070813,0.017100106350484912,0.013406014370182531,0.0,0.2632261593059922,0.005620027945041774,0.0,0.0,0.0,0.016091415704005366,0.024654366714379396,0.0015649470557831593,0.0,6.023722328344588e-05,0.10351063736333185,0.053939177254122415,0.03876200971235057,0.006075795726699466,0.07432014402906297,0.43527326333036076,1.4408086332889216,0.17422586008469934,0.000433696648786202,0.0024516395355369783,0.014950811525010736,6.023722328344588e-05,0.20936432452504508,0.26180770382656804,0.5435331227142165,0.10665265413913474,0.0968276147627733,0.09873711158331282,0.2371444789014915,7.572771978714044,0.0021118086260057544,0.23169034194519542,0.009705340590660779,0.019004742759967348,0.002305152407923364,0.003057809609176098,0.008643438891382506,0.0034300714532985084,1.3621186365311697,0.12860591748697456,0.4444445551428143,0.004547282821353462,0.0033258942759124654,0.0010634330574079331,0.035386913781913165,0.0,0.02907606620343675,0.11159904269923299,0.37550045420079703,0.06940089503778811,0.062393392013426585,0.17338978552629017,0.0030491008041073895
component_2,4.503145353108494,0.30656447182656854,0.2732591080322228,0.0,0.0463021512711302,0.6872157742070507,0.0,0.0,0.004862386284677384,1.9583322269802257,0.0948177099345558,0.00011827686826153082,0.016977308536943667,1.5181814279122001,0.024818039769005942,0.005505853096364188,0.0,0.003451491147239301,0.0021676102692449756,0.0002681704695748579,0.0,0.0,0.053482181696562034,0.0017869826888290848,0.09023220736669682,0.5127902638440102,3.681814212195566,0.18686829497960503,0.00039558229575295637,0.0025480608643557406,0.0037602294165436766,0.0002681704695748579,0.0008346860047545924,0.0,0.0,0.0,0.0,0.05470536230153685,0.8279400529695825,21.053197474847586,0.0,0.0,0.0,0.0059521922919698825,0.0,0.000509526404917179,0.0,0.0,4.37100254141593,0.0823217578962165,1.6276702813550359,0.0,0.019874360107096496,0.0040081388765186845,0.0,0.1145942276178225,0.0,0.0,0.0,0.03652413332647897,0.0,0.0,0.0
