component,Calanoida indet (small),Calanus simillimus,Calocalanus sp.,Candacia sp.,Centropages bradyi,Chaetognatha indet,Clausocalanus brevipes,Clausocalanus laticeps,Clio pyramidata,Cnidaria indet,Copepoda nauplius indet,Ctenocalanus citer,Decapoda zoea indet,Eukrohnia hamata,Euphausia longirostris,Euphausia longirostris furcilia,Euphausia vallentini,Euphausia vallentini calyptopis,Euphausia vallentini furcilia,Euphausiidae calyptopis indet,Euphausiidae furcilia indet,Euphausiidae nauplius indet,Foraminifera indet,Fritillaria sp.,Harpacticoida indet,Hyperiidea indet,Limacina sp.,Metridia lucens,Neocalanus tonsus,Oikopleura sp.,Oithona frigida,Oithona similis,Oncaea sp.,Ostracoda indet,Paraeuchaeta sp.,Pelagobia longicirrata,Pisces egg,Pisces larvae,Primno macropa,Protomyctophum sp.,Pseudosagitta gazellae,Rhincalanus gigas,Rhincalanus gigas nauplius,Sagittidae indet,Salpa thompsoni,Scolecithricella minor,Siphonophorae nectophore,Subeucalanus sp.,Themisto gaudichaudii,Thysanoessa gregaria,Thysanoessa macrura,Thysanoessa macrura C1,Thysanoessa macrura C2,Thysanoessa macrura C3,Thysanoessa macrura F1,Thysanoessa macrura F2,Thysanoessa macrura F3,Thysanoessa macrura F4,Thysanoessa macrura F5,Thysanoessa macrura F6,Thysanoessa macrura furcilia,Tomopteris sp.,Vibilia antarctica
component_1,0.019847765431041775,0.008016417590463256,0.00033365407027522175,0.0,4.398097174526105e-05,0.0001483463781462546,0.0032133661836542863,0.0015494680812732822,3.2423284201968696e-06,0.00010124933324783186,0.013739585242774561,0.0,4.1615965321726966e-05,0.002025737845184802,7.898159105210455e-05,0.0,0.0,0.0,0.0,0.0002636892959189053,0.0,0.0001610207487103305,0.6612345838393733,0.05546475079654347,0.0,9.468034537139277e-06,0.0,0.0,0.0009073600116466577,0.1677731577460474,0.004342737741716833,0.05439803681113586,4.557671885221395e-06,0.0,0.00019602942068820133,0.0,7.612298768438742e-05,9.751777021686354e-05,0.0002347657824174082,1.6223372338405375e-05,0.0011985579676471094,0.0,0.0,2.5699532977674282e-05,0.0002663360725436561,2.2788359426106975e-06,6.26329087416949e-05,0.0,0.0014221269264019264,6.245999547763107e-05,0.00028195104055442116,0.00017058640981243553,0.00010805071882900391,0.00019421461166852278,9.228089339153811e-05,0.00034267305235487634,0.0003198150456926864,0.0003100971927106928,8.034990155819061e-05,1.512860243144784e-05,0.0002680889883387083,0.0003025004724200193,0.00015073778704456585
component_2,0.05679115548322112,0.004622961132460214,0.0,0.00036226569906306976,0.0,0.0,0.0031304436351922396,0.0023446707466159666,1.5618284799555682e-06,0.00012133466770143413,0.014605127624845731,0.09951948002116699,0.0,0.007456794171293692,2.542055638868904e-05,6.865910431667169e-06,0.00012213476847421195,6.774844434423245e-05,6.774844434423245e-05,1.9986870982919378e-05,6.865910431667169e-06,0.00038582230093797123,0.3065269493173916,0.1882440632128621,0.0011927725375147679,3.759933427323517e-05,0.05623276500061706,0.0006297828286864965,6.887576278474523e-05,0.0,0.004506885124801971,0.21327963038805545,8.502740636307127e-06,0.0005674799368897964,5.97101804153571e-05,0.0010781663465394213,0.0,0.0,0.0,0.0,5.7250250966322555e-05,0.0031056391322032894,0.032610159209028586,1.9452567681671286e-06,7.20705280881385e-05,4.2513703181535634e-06,0.0,0.00011912605494190112,0.0003148259006916804,0.00011819780362954033,0.000756907758373778,5.259672298438799e-05,0.0,0.0,0.0001709852983540128,6.115392045393272e-05,0.00010958480213008723,0.0,2.1923522646861153e-05,5.223998702237128e-06,1.2575259343286158e-07,0.0003264617892811513,0.0
