component,Calanoida indet (small),Calanoides acutus,Calanus simillimus,Calocalanus sp.,Chaetognatha indet,Clausocalanus brevipes,Clausocalanus laticeps,Clio pyramidata,Copepoda indet,Copepoda nauplius indet,Ctenocalanus citer,Decapoda zoea indet,Eukrohnia hamata,Euphausia frigida,Euphausia vallentini,Euphausiidae calyptopis indet,Euphausiidae furcilia indet,Euphausiidae indet,Foraminifera indet,Fritillaria sp.,Harpacticoida indet,Hyperiidea indet,Limacina sp.,Metridia gerlachei,Metridia lucens,Neocalanus tonsus,Oikopleura sp.,Oithona similis,Oncaea sp.,Ostracoda indet,Paraeuchaeta antarctica,Paraeuchaeta exigua,Paraeuchaeta sp.,Pleuromamma robusta,Primno macropa,Pseudosagitta gazellae,Rhincalanus gigas,Rhincalanus gigas nauplius,Salpa thompsoni,Siphonophorae nectophore,Themisto gaudichaudii,Thysanoessa macrura,Thysanoessa macrura F1,Thysanoessa macrura F2,Thysanoessa macrura F3,Thysanoessa macrura F4,Thysanoessa macrura F5,Thysanoessa macrura F6,Thysanoessa macrura furcilia
component_1,27.615796846101137,0.17928536152272356,2.4723467724824406,0.0,0.0,1.2014850502237189,0.0936514695290971,0.0005130083453743588,0.0,0.02966758187901166,0.0,0.0,0.17435496635642886,0.0,0.000517549614516011,0.0,0.010632428386460028,0.028539254908036885,11.546029230321299,0.009514404229977076,0.004421930724452505,0.07675351688415823,0.20298108278732255,0.1495020572140988,0.04567291204743498,0.0,0.25132092440245835,11.87427461978271,0.0,0.12370356372499565,0.07997991932280561,0.0001324236567697935,0.006410135218163592,0.0,0.0005130083453743588,0.006500583457464879,0.07763078582354849,0.5766084154451362,0.022440634026705434,0.0,0.2191121072360032,0.17537927643544227,0.0,0.0,0.013683722314207308,0.0398642971015089,0.01966701281648768,0.01629036952148252,0.0047757036424323105
component_2,0.0,0.007102359477134937,6.557199829190891,0.014892206691981321,0.027484012198457152,0.8197372490983396,0.2684941437189753,0.00018392133402915484,18.10393811411318,0.010733586324260346,0.0159753646631887,0.005379383687999599,0.10330913174767957,0.0029699353613063992,0.01936160846221041,0.0162120152363847,0.05898194418057852,0.006284929551563519,5.711952792610652,0.03362764117362601,0.0,0.16589077868590169,0.6575500115750766,0.004169608208526742,0.26083596908997453,0.2479188701018502,0.1613240564026985,12.216233483676369,0.11042943075441305,0.09760698228728855,0.0,0.004578192379592287,0.00923989864327507,0.01487416415207536,0.00018392133402915484,0.02722454045933588,0.0,1.2411619645810816,0.0,0.01579943422501492,0.05168211256109083,0.3691497550686671,0.008025434203272496,0.005168628774758031,0.026460207939941905,0.07530893411728211,0.017557754085702815,0.004620734374369606,0.035007188283040336
