component,Acartia sp.,Bivalvia larvae,Calanoida indet (small),Calanoides acutus,Calanoides brevicornis,Calanus australis,Calanus propinquus,Calanus simillimus,Calanus sp.,Calocalanus sp.,Chaetognatha indet,Cirripedia nauplius,Clausocalanus laticeps,Clausocalanus sp.,Clio pyramidata,Clione limacina antarctica,Cnidaria indet,Copepoda nauplius indet,Ctenocalanus citer,Decapoda zoea indet,Euphausia longirostris,Euphausia longirostris calyptopis,Euphausia longirostris furcilia,Euphausia lucens,Euphausia similis,Euphausia superba,Euphausia vallentini,Euphausiidae calyptopis indet,Euphausiidae furcilia indet,Euphausiidae indet,Foraminifera indet,Fritillaria sp.,Haloptilus oxycephalus,Heterorhabdus sp.,Hyperia sp.,Hyperiidea indet,Hyperoche sp.,Isopoda indet,Limacina sp.,Mecynocera clausi,Metridia gerlachei,Metridia lucens,Metridia sp.,Microcalanus pygmaeus,Microsetella sp.,Neocalanus tonsus,Nyctiphanes australis,Oikopleura sp.,Oithona similis,Oncaea sp.,Ostracoda indet,Paracalanus sp.,Paraeuchaeta biloba,Paraeuchaeta exigua,Paraeuchaeta sp.,Phronima sp.,Pisces larvae,Pleuromamma robusta,Polychaeta indet,Primno macropa,Pseudosagitta gazellae,Rhincalanus gigas,Rhincalanus gigas nauplius,Sagittidae indet,Salpidae indet,Subeucalanus longiceps,Teuthida indet,Thalia sp.,Themisto australis,Themisto gaudichaudii,Thysanoessa gregaria,Thysanoessa macrura,Thysanoessa macrura F5,Thysanoessa macrura F6,Thysanoessa macrura furcilia,Thysanoessa sp. furcilia,Tintinnina indet,Vibilia sp.
component_1,0.003638087756122942,0.004426470980144581,0.9503053378520618,0.050008818530143356,0.003750685819125293,0.010940638587230928,0.003653451473930106,0.0,0.0,0.004618207155422188,0.012399294970953418,0.0008326658983146614,0.01787301526316351,0.0,0.0,0.00040054685186250566,0.0,10.112945823223933,2.1003244053315537,0.0011938044113180828,0.0,0.00013626049127457985,0.0,0.0,5.10036219416743e-06,0.0006716440164966036,0.0,0.002713231446554771,0.023304102718473628,0.00015451040541605333,4.938256522121307,19.117324154563303,0.00032492350458037154,0.0,0.0,0.06569572598326627,0.0,0.00253901428385112,1.7263084839856189,0.0,0.008497418765985334,0.0,0.0,0.006326988601945707,0.0514132199893494,0.0,0.0,0.03936220628648531,54.49798576735271,0.010181452845516815,0.0,0.01859153900371502,0.0,0.0,0.0,1.654674457672542e-05,0.0,0.0036692515639285277,0.013355292478151273,8.070862748640648e-05,0.002761560203231955,0.011682230973158151,1.1809692105758525,0.0,2.8185268913533143e-05,0.0,0.0,0.0,0.00015838594419767527,0.1066445811456313,0.0,0.0,0.0,0.0,0.013470118282391095,0.0025961576864883627,0.005633566749050176,0.0
component_2,0.0012532480219784607,0.001336368080321549,41.6975096991194,0.04509576885695394,0.00039057823178967685,0.004845051429913007,0.0004428176443215974,5.526759250396369,3.1481523853405955,0.018866067334163374,0.056415229307910576,0.0017321498007184378,0.011783028422645505,5.789975538040112,0.09097985779250756,5.830903092254219e-05,0.008313034830093513,0.0,13.112985455459322,0.0003950203883953397,6.481118479538554e-05,0.00017447079302481615,0.0009684726277014947,0.0007893916328830383,1.7852000099885044e-05,0.0005001264244040775,0.027408293860348563,0.011559495250714532,0.3189132126295142,0.00010942792956546445,3.9830075709950044,0.0,0.0005041514451165514,0.007388989444345414,0.007843258671970365,0.14560128034896178,0.0014085705598663833,0.0,0.8628791382016098,0.006689505547350791,0.011641527894397858,0.10445599458865094,0.23735630073661748,0.013288538354009947,0.1306320717327877,0.5065613215632906,0.00306891953619083,0.3011829831241997,12.431021625061504,0.009688437141110177,0.21375870800663302,0.03082642652088127,0.00098684915139243,0.001001357274772864,0.022338668807181397,5.27534431127357e-05,0.0012302151123071345,0.0,0.0,0.0025515496897489383,0.0003150843118791197,0.03139472159648112,3.4939166170907074,0.00479689385346107,0.012462991424279528,0.028946599266505564,0.0008376223833859739,0.004527195133067696,3.12184301956778e-05,0.023411797431384503,0.006330948614363394,0.07421693051886094,0.002943980665719505,0.004362552217480716,0.0,0.013238274526240665,0.008037609454926271,0.0008446314363552837
