component,Calanoida indet (small),Calanoides acutus,Calanus propinquus,Calanus simillimus,Candacia falcifera,Chaetognatha indet,Clausocalanus brevipes,Clausocalanus laticeps,Clio pyramidata,Cnidaria indet,Copepoda nauplius indet,Ctenocalanus citer,Cyllopus lucasii,Decapoda megalopa indet,Decapoda zoea indet,Egg mass,Eukrohnia hamata,Euphausia frigida,Euphausia frigida calyptopis,Euphausia similis,Euphausia vallentini,Euphausia vallentini calyptopis,Euphausia vallentini furcilia,Euphausiidae calyptopis indet,Euphausiidae furcilia indet,Euphausiidae indet,Foraminifera indet,Fritillaria sp.,Haloptilus oxycephalus,Harpacticoida indet,Hyperiella dilatata,Hyperiidea indet,Limacina sp.,Metridia lucens,Neocalanus tonsus,Oikopleura sp.,Oithona similis,Oncaea curvata,Ostracoda indet,Paraeuchaeta sp.,Pelagobia longicirrata,Pisces larvae,Pleuromamma robusta,Primno macropa,Pseudosagitta gazellae,Rhincalanus gigas,Rhincalanus gigas nauplius,Salpa thompsoni,Siphonophorae nectophore,Spongiobranchaea australis,Stephos longipes,Teuthida indet,Themisto gaudichaudii,Thysanoessa macrura,Thysanoessa macrura C1,Thysanoessa macrura C2,Thysanoessa macrura C3,Thysanoessa macrura F1,Thysanoessa macrura F2,Thysanoessa macrura F3,Tomopteris sp.,Triconia antarctica,Vibilia sp.
component_1,5.7838377095895295,0.1209408508771049,0.0,0.5293553430191491,0.0,0.0,0.14253151089419816,0.007364801575908705,0.00030022113725506277,0.0,2.3295499507588056,1.0158777199510123,0.0,0.0,0.0,0.00015411315304561684,0.0374437491206571,0.0,0.0024066506670711906,0.0,0.0,0.0,0.0,0.0019091913008626616,0.0,0.0,0.0,2.080549889892562,0.00669106068335295,0.002248102909612322,0.0,0.0044261344370245806,0.0,0.0,0.0,0.6107613832454099,30.50309166478828,0.0,0.0,0.0017075473972135286,0.010966405382455609,0.006119791540963996,0.0076675151763523864,0.0,0.0,0.042564553993013204,2.629740705616934,0.0,0.0,0.0,0.0,0.0,0.009456932393747662,0.0,0.001141374313746218,0.00750781229136766,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_2,16.874274805887772,0.1534045391340181,0.003278010668374212,0.6672098779583265,0.006601767827254452,0.13898143775870492,2.0648486278070037,0.054756449289333924,0.0,0.004447377009418704,0.0,1.3781449572762974,0.003509423409280095,0.00129633136619019,0.002023459621880472,0.0032055247172124096,0.09104215975795618,0.1284342850806404,0.017514572640053173,0.002755917400372021,0.020112739206177413,0.048201775535736166,0.06453775587596897,0.11371594607748316,0.03837909620627866,0.02013207413183087,15.296905222491109,7.754253504215971,0.00944999568443626,0.0016369532844572883,0.0007112635536427484,0.11783051871562446,0.7868648314452973,0.18562858667573834,0.019704601897893036,1.6274135584933276,3.482911461777046,0.005937919215007704,0.36599907254225783,0.00020765377750427524,0.0,0.015825091853746566,0.0,0.019275069925592643,0.010314251262858933,0.18732574917314093,1.3143720344589154,0.11532611074495853,0.0005107288733653922,0.004148611618850207,0.007607558213870154,0.008721937112438587,0.015063112204000688,0.23007156311008858,0.006785237365554963,0.04338174088904525,0.0717269315432851,0.12715454665695433,0.001968899624833773,0.011463140391624363,0.09502816550646337,0.01524974250565809,0.001058901178236192
