component,Calanoida indet (small),Calanoides acutus,Calanus simillimus,Candacia cheirura,Chaetognatha indet,Clausocalanus brevipes,Clausocalanus laticeps,Clio pyramidata,Cnidaria indet,Copepoda nauplius indet,Ctenocalanus citer,Decapoda zoea indet,Eukrohnia hamata,Euphausia frigida,Euphausia frigida furcilia,Euphausia longirostris,Euphausia longirostris calyptopis,Euphausia spinifera calyptopis,Euphausia spinifera furcilia,Euphausia vallentini,Euphausia vallentini furcilia,Euphausiidae calyptopis indet,Euphausiidae furcilia indet,Foraminifera indet,Fritillaria sp.,Haloptilus oxycephalus,Harpacticoida indet,Heterorhabdus austrinus,Hyperiidea indet,Limacina sp.,Metridia lucens,Neocalanus tonsus,Oikopleura sp.,Oithona similis,Oncaea sp.,Ostracoda indet,Paraeuchaeta antarctica,Paraeuchaeta sp.,Phronima sp.,Pisces larvae,Pleuromamma borealis,Pleuromamma robusta,Primno macropa,Pseudosagitta gazellae,Rhincalanus gigas,Rhincalanus gigas nauplius,Salpa thompsoni,Siphonophorae nectophore,Spongiobranchaea australis,Subeucalanus longiceps,Themisto gaudichaudii,Thysanoessa macrura F1,Thysanoessa macrura F6,Thysanoessa macrura furcilia,Tomopteris sp.,Vibilia antarctica
component_1,26.92572337191162,0.15268713171563777,0.0,0.0002769006860060774,0.022038014252553226,1.5735656779620797,0.610587299006739,0.00031734503979093906,2.0372753098843094e-05,0.05114504502043306,1.0563726127777868,0.00015663486655295887,0.001345887639566616,8.519765814390417e-05,0.0,0.0006917163046850043,0.00028757663176921344,0.0011860881646982558,8.621094847251509e-06,0.00469982656308169,0.0,0.0029133329830913005,0.06627304797115002,0.09925149114228064,4.016063023398172,0.00013059413637669617,0.0006367919451881681,0.0003436926860286383,0.0,0.0,0.07103050003827201,0.08772561722483872,0.23089554715665112,31.290170267775164,0.0,0.009985976490752895,0.002052604181804486,0.010324167156591148,0.0002067306127617714,0.0,0.0010053036644247823,0.0026246077704834047,0.004315497116178926,0.0,0.06843179874258602,0.235733036992091,0.0056996309695360025,0.007155842710441865,0.0,0.00529788416237047,0.0585754917985777,0.00874866202823422,0.0,0.006164188232396471,8.761619282409976e-05,0.0003726653351061907
component_2,4.333734711156609,0.0,18.808662523160258,0.0004176339822538233,0.32339527952968566,2.141332474917924,3.9819196619704904,0.0003845042109844934,0.0,0.0027093216948399007,0.03230962109384023,0.0002028444072831792,0.051371907445258914,0.016252081173243716,0.00810881448666313,0.0008364485836734841,0.00021433340012565617,0.0013960414571420694,0.0008813599918751288,0.043871755516292806,0.0031750067105324156,0.06542428344455979,0.23439042823965728,2.4100510567682214,0.0,0.0006048906357272951,0.004899791377445289,0.00029037394146804916,0.38480791969249395,0.9037010721061971,0.061898369445999545,0.6130957588716255,3.0132759144345345,3.054117804630872,0.0064873023922653525,0.4338765232160776,0.00030981917285905977,0.1484717074789426,0.00034184339514209145,0.026528318934319624,0.001277590054187935,0.004213046228376863,0.08871019847157954,0.17045304025927122,0.050232680629396335,0.1901875620805992,0.0016262338827038667,0.0,0.009821114950200887,0.005373531396160392,0.03232300835025514,0.04701426548160292,0.28643336174085277,0.06715248708310978,0.00026366865914631863,0.0
