Segment_ID,component_1,component_2,component_3
AA_180.0_17-Dec-2002_00:45,1.0542734892884627,0.0,0.25860173794169133
AA_180.0_17-Dec-2002_01:06,1.0693906193016256,0.0,0.2989353060906984
AA_180.0_17-Dec-2002_01:27,0.9279604754630768,0.0006623652395116545,0.0
AA_180.0_17-Dec-2002_01:47,0.992902623078787,0.0,0.13670083860139381
AA_180.0_17-Dec-2002_02:08,0.5025518953699893,0.0010321353295221275,0.04531979424604119
AA_180.0_17-Dec-2002_02:29,0.5688709785265703,0.0,0.0067467322343561535
AA_180.0_17-Dec-2002_02:49,0.5392397046124447,0.0,0.01818493700510701
AA_180.0_17-Dec-2002_03:10,0.36087938157025323,0.00014661156090995376,0.02107742428636608
AA_180.0_17-Dec-2002_03:30,0.46969518647546504,0.0005541722926108311,0.0
AA_180.0_17-Dec-2002_03:50,0.1571471185048477,0.0,0.07996569695728747
AA_180.0_17-Dec-2002_04:10,0.2045454551517274,0.0,0.0
AA_180.0_17-Dec-2002_04:31,0.09490093437144762,0.0,0.0
AA_180.0_17-Dec-2002_04:51,0.2985098157345232,0.00017688963629242132,0.0
AA_180.0_17-Dec-2002_05:11,0.17222316881343758,0.0002024537496894576,0.0
AA_180.0_17-Dec-2002_05:32,0.18835005354283565,0.0,0.032474209642534814
AA_180.0_17-Dec-2002_05:52,0.25103072777979446,0.0,0.0056716394323482735
AA_180.0_17-Dec-2002_06:12,0.2521476780413748,0.0,0.10064278506674791
AA_180.0_17-Dec-2002_06:32,0.5030102006574819,0.0,0.06093603026212733
AA_180.0_17-Dec-2002_06:52,0.3776322388480761,0.0,0.0921904127556126
AA_180.0_17-Dec-2002_07:12,0.9903194999721203,0.0,0.1005839497286957
AA_180.0_17-Dec-2002_07:33,0.6591919607289485,0.0,0.06895821789509621
AA_180.0_17-Dec-2002_07:53,0.37821134694761804,0.0,0.006324859825330037
AA_180.0_17-Dec-2002_08:13,0.7670836849726155,0.0012514609251446246,0.0
AA_180.0_17-Dec-2002_08:33,0.5947767957046577,0.0013950943028030766,0.0
AA_180.0_17-Dec-2002_08:53,0.3609529308184418,0.0,0.04342858176934265
AA_180.0_17-Dec-2002_09:13,0.6773991219560177,0.0,0.08144724734851436
AA_180.0_17-Dec-2002_09:33,0.7528038545355324,0.0002872694390141759,0.0
AA_180.0_17-Dec-2002_09:53,1.0652030811611375,0.0013027335958832298,0.0
AA_180.0_17-Dec-2002_10:13,0.9603126455454167,0.0,0.0
AA_180.0_17-Dec-2002_10:34,0.5805586462109845,9.622916403463707e-05,0.028862286605548435
AA_180.0_17-Dec-2002_10:54,1.0337198295214851,0.0019584144708029508,0.0
AA_180.0_17-Dec-2002_11:14,1.1785068183154093,0.0,0.0
AA_180.0_17-Dec-2002_11:34,0.9727517709175026,0.0,0.02479965080717691
AA_180.0_17-Dec-2002_11:55,1.5662963996722776,0.001547537860787786,0.0
AA_180.0_17-Dec-2002_12:15,2.021454796730166,0.0015635815050047705,0.0
AA_180.0_17-Dec-2002_12:35,1.1776129273262852,0.0,0.060657297199012826
AA_180.0_17-Dec-2002_12:56,1.4739781379542756,0.0012981260567974941,0.0
AA_180.0_17-Dec-2002_13:16,1.863660826349505,0.0035865212250862167,0.0
AA_180.0_17-Dec-2002_13:37,1.581345407649801,0.0018479478551127963,0.0
AA_180.0_17-Dec-2002_13:57,2.021369677126189,0.0019098943522183169,0.0
AA_180.0_17-Dec-2002_14:17,2.1449414929281256,0.002532265121425043,0.0
AA_180.0_17-Dec-2002_14:37,1.2555860899712408,0.0,0.1863939149622797
AA_180.0_17-Dec-2002_14:57,1.3938858217669472,0.0021008396370394153,0.0
AA_180.0_17-Dec-2002_15:18,2.1959300588290147,0.0007208474647377883,0.0
AA_180.0_17-Dec-2002_15:38,2.2921561319276167,0.0,0.0
AA_180.0_17-Dec-2002_15:58,1.1453642827915145,0.0,0.03587122779150427
AA_180.0_17-Dec-2002_16:19,1.4595840400462954,8.510615528871798e-05,0.0
AA_180.0_17-Dec-2002_16:39,0.8310863856147768,0.0003796314877825735,0.0
AA_180.0_17-Dec-2002_16:59,0.6907195399343838,0.0,0.15669940878032582
AA_180.0_17-Dec-2002_17:19,0.6279942342557882,0.0,0.0
AA_180.0_17-Dec-2002_17:40,1.244481053984886,0.0,0.07873159147686201
AA_180.0_17-Dec-2002_18:00,1.0843700323172722,0.0,0.07166218584828836
AA_180.0_17-Dec-2002_18:20,1.3211364441963682,0.0,0.019315560104326862
AA_180.0_17-Dec-2002_18:40,1.1966290079829756,0.0,0.055235552013736186
AA_180.0_17-Dec-2002_19:01,0.6643465891542678,0.0,0.18567802771499878
AA_180.0_17-Dec-2002_19:21,0.7370195617196758,0.0,0.2570818812559668
