component,Calanoida indet (small),Calanoides acutus,Calanus propinquus,Calanus simillimus,Candacia maxima,Chaetognatha indet,Clausocalanus brevipes,Clausocalanus laticeps,Copepoda nauplius indet,Ctenocalanus citer,Eukrohnia hamata,Euphausia frigida,Euphausia frigida calyptopis,Euphausia triacantha,Euphausia vallentini,Euphausiidae calyptopis indet,Euphausiidae furcilia indet,Foraminifera indet,Fritillaria sp.,Harpacticoida indet,Heterorhabdus austrinus,Heterorhabdus lobatus,Hyperiidea indet,Limacina sp.,Metridia lucens,Neocalanus tonsus,Oikopleura sp.,Oithona similis,Oncaea sp.,Ostracoda indet,Paraeuchaeta antarctica,Paraeuchaeta exigua,Paraeuchaeta sp.,Pelagobia longicirrata,Pleuromamma robusta,Primno macropa,Pseudosagitta gazellae,Rhincalanus gigas,Rhincalanus gigas nauplius,Salpa thompsoni,Spongiobranchaea australis,Teuthida indet,Themisto gaudichaudii,Thysanoessa macrura F1,Thysanoessa macrura F6,Thysanoessa macrura furcilia
component_1,26.53417481557092,4.190309460128417,0.09557922012932632,3.2494674518371354,0.0009020260799292812,0.006817555504541054,9.297886204737974,0.49410462756105356,0.007111309438056968,1.8776729573326885,0.027070410778595847,0.07272325311739396,0.00527783616778862,0.0018619053562138168,0.012366954665867385,0.0016568641548773478,0.07092236013331962,1.8566673316940723,1.157500019404837,0.0,0.007980722890253575,0.0014198128804897142,0.012670909865734162,0.11962418742135354,0.35961651301335756,0.09247353423088572,0.0,13.726280248160371,0.006453247837270503,0.015987801012441728,0.009738664864812245,0.0,0.0035881192585372835,0.017779648194439945,0.004345847030819412,0.0032016140085560033,0.0012800264191327204,0.18562060379254833,1.7838731111499189,0.0,0.0002043479345815627,0.0,0.03207479422396133,0.0023286015469355607,0.03699119491446829,0.0
component_2,2.9464630745430394,0.0,0.0,5.1495539691433585,0.0007262083193246877,0.03679146477559491,0.0,0.33249916650202754,0.00750561316702526,0.12202885427631707,0.0,0.0573975786896141,0.0027217243713320337,0.0011397174642021651,0.021943049422351223,0.003226841600173635,0.18226646320634612,0.0,0.06038526343619892,0.0014956334392825176,0.0015158134252240903,0.0,0.05448527259022323,0.2821477415679581,0.310699878496333,1.6414901105833246,1.151736215731111,19.90144762925545,0.0018245824167608226,0.04418916007878588,0.0,0.027887293403564682,0.004140792919536692,0.0,0.01534048683094544,0.01850020302849291,0.004447889368338605,0.15765402411453014,0.0,0.0037815568238884615,0.002904095755738196,0.004924601022217471,0.04678870181725975,0.0028964417813909047,0.531211077517804,0.0525408637667486
